Subject,Balance,PostMemCue,Condition,Block,WordPair,FreeRecallPair,FreeRecallSingleton,FreeRecallTotal,CuedRecall
3,C,**VVV**,Rehearsal,A2,Zustand - Schnee,,,,
3,C,**VVV**,Rehearsal,A2,Tatsache - Schläger,,,,
3,C,**VVV**,Rehearsal,A2,Kritik - Buch,,,,
3,C,**EEE**,Rehearsal,A2,Schutz - Bildung,,,,0
3,C,**EEE**,Rehearsal,A2,Lösung - Körper,,,,0
3,C,**EEE**,Rehearsal,A2,Volk - Straße,1,,1,1
3,C,**VVV**,Rehearsal,A2,Gegenstand - Pferd,,,,
3,C,**VVV**,Rehearsal,A2,Rat - Stein,,,,
3,C,**VVV**,Rehearsal,A2,Stamm - Garten,,,,
3,C,**EEE**,Rehearsal,A2,Beispiel - Blut,,,,0
3,C,**VVV**,Rehearsal,A2,Ozean - Lehne,,,,
3,C,**EEE**,Rehearsal,A2,Tier - Flasche,,,,0
3,C,**EEE**,Rehearsal,A2,Teil - Besen,,,,0
3,C,**EEE**,Rehearsal,A2,Untersuchung - Brücke,,1,0.5,0
3,C,**VVV**,Rehearsal,A2,Ausdruck - Bruder,,,,
3,C,**VVV**,Rehearsal,A2,Kosten - Jahr,,,,
3,C,**EEE**,Rehearsal,A2,Stachel - Armee,,1,0.5,0
3,C,**EEE**,Rehearsal,A2,Verlobung - Augenblick,,,,0
3,C,**VVV**,Rehearsal,A2,Welt - Willen,,,,
3,C,**VVV**,Rehearsal,A2,Kind - Gericht,,,,
3,C,**EEE**,Rehearsal,A2,Mittel - Zusammenhang,,,,0
3,C,**EEE**,Rehearsal,A2,Stimme - Tätigkeit,,,,0
3,C,**EEE**,Rehearsal,A2,Gruppe - Stück,,,,0
3,C,**VVV**,Rehearsal,A2,Hand - Planet,,,,
3,C,**EEE**,Attention,B1,Küche - Gespräch,,,,0
3,C,**VVV**,Attention,B1,Darstellung - Fluss,,,,
3,C,**EEE**,Attention,B1,Ansicht - Fisch,,,,0
3,C,**EEE**,Attention,B1,Mönch - Minute,,,,1
3,C,**VVV**,Attention,B1,Minister - Rolle,,,,
3,C,**EEE**,Attention,B1,Produktion - Platz,,,,0
3,C,**VVV**,Attention,B1,Falle - Heizung,,,,
3,C,**VVV**,Attention,B1,Urteil - Finger,,,,
3,C,**EEE**,Attention,B1,Denken - Park,,,,0
3,C,**EEE**,Attention,B1,Schauspieler - Frau,1,,1,1
3,C,**VVV**,Attention,B1,Lackierung - Marathon,,,,
3,C,**VVV**,Attention,B1,Person - Schule,,,,
3,C,**VVV**,Attention,B1,Opfer - Wolke,,,,
3,C,**EEE**,Attention,B1,Interesse - Schere,,,,0
3,C,**VVV**,Attention,B1,Freibad - Abfall,,,,
3,C,**EEE**,Attention,B1,Gitter - Schlauch,,,,0
3,C,**VVV**,Attention,B1,Laden - Knopf,,,,
3,C,**EEE**,Attention,B1,Kommission - Seil,,,,0
3,C,**EEE**,Attention,B1,Mitglied - Halle,,,,0
3,C,**EEE**,Attention,B1,Form - Nagel,,,,0
3,C,**VVV**,Attention,B1,Winter - Marke,,,,
3,C,**VVV**,Attention,B1,Beutel - Lenkrad,,,,
3,C,**EEE**,Attention,B1,Handel - Gewalt,,,,1
3,C,**VVV**,Attention,B1,Schüler - Leben,,,,
3,C,**EEE**,Attention,B2,Sicherheit - Politik,1,,1,1
3,C,**VVV**,Attention,B2,Schwester - Entwicklung,,,,
3,C,**EEE**,Attention,B2,Revolution - Pfanne,,,,0
3,C,**EEE**,Attention,B2,Gegner - Musik,,,,1
3,C,**EEE**,Attention,B2,Wahrheit - Leute,,,,0
3,C,**VVV**,Attention,B2,Schlüssel - Weg,,,,
3,C,**VVV**,Attention,B2,Schreibtisch - Stelle,,,,
3,C,**EEE**,Attention,B2,Klausur - Bauch,,,,0
3,C,**EEE**,Attention,B2,Schluß - Boot,,,,0
3,C,**EEE**,Attention,B2,Rahmen - Abend,,,,0
3,C,**VVV**,Attention,B2,Freiheit - Reihe,,,,
3,C,**VVV**,Attention,B2,Gefahr - Zahn,,,,
3,C,**VVV**,Attention,B2,Nation - Auffassung,,,,
3,C,**EEE**,Attention,B2,Absicht - Welle,,1,0.5,0
3,C,**VVV**,Attention,B2,Mutter - Papier,,,,
3,C,**EEE**,Attention,B2,Bett - Behälter,,,,0
3,C,**EEE**,Attention,B2,Verfassung - Locher,,,,0
3,C,**VVV**,Attention,B2,Richter - Konferenz,,,,
3,C,**VVV**,Attention,B2,Soldat - Bericht,,,,
3,C,**VVV**,Attention,B2,Zukunft - Hilfe,,,,
3,C,**EEE**,Attention,B2,Eltern - Salz,,,,0
3,C,**VVV**,Attention,B2,Wagen - Decke,,,,
3,C,**EEE**,Attention,B2,Beginn - Gans,,,,0
3,C,**VVV**,Attention,B2,Gesetz - Fräulein,,,,
3,C,**EEE**,RehearsalAttention,C1,Wasser - Brief,,,,0
3,C,**EEE**,RehearsalAttention,C1,Geschichte - Ergebnis,,,,0
3,C,**VVV**,RehearsalAttention,C1,Liebe - Sprache,,,,
3,C,**VVV**,RehearsalAttention,C1,Anzahl - Telefon,,,,
3,C,**EEE**,RehearsalAttention,C1,Monat - Mitarbeiter,,,,0
3,C,**VVV**,RehearsalAttention,C1,Schaden - Bein,,,,
3,C,**EEE**,RehearsalAttention,C1,Inhalt - Zweck,,,,0
3,C,**VVV**,RehearsalAttention,C1,Behandlung - Schrift,,,,
3,C,**EEE**,RehearsalAttention,C1,Bauer - Versuch,,,,0
3,C,**EEE**,RehearsalAttention,C1,Jugend - General,1,,1,1
3,C,**VVV**,RehearsalAttention,C1,Kaiser - Tat,,,,
3,C,**VVV**,RehearsalAttention,C1,Gelegenheit - Ordner,,,,
3,C,**VVV**,RehearsalAttention,C1,Partei - Herz,,,,
3,C,**VVV**,RehearsalAttention,C1,Wesen - Durchführung,,,,
3,C,**EEE**,RehearsalAttention,C1,Bereich - Berg,,,,0
3,C,**VVV**,RehearsalAttention,C1,Stunde - Polizei,,,,
3,C,**EEE**,RehearsalAttention,C1,Schädel - Million,,,,0
3,C,**EEE**,RehearsalAttention,C1,Zeit - Ventil,,,,0
3,C,**EEE**,RehearsalAttention,C1,Kultur - Bedeutung,,,,0
3,C,**VVV**,RehearsalAttention,C1,Seele - Presse,,,,
3,C,**VVV**,RehearsalAttention,C1,Arzt - Klasse,,,,
3,C,**VVV**,RehearsalAttention,C1,Hälfte - Klettern,,,,
3,C,**EEE**,RehearsalAttention,C1,Mädchen - Ding,1,,1,1
3,C,**EEE**,RehearsalAttention,C1,Theater - Zeitung,,,,0
3,C,**VVV**,RehearsalAttention,C2,Entscheidung - Tüte,,,,
3,C,**VVV**,RehearsalAttention,C2,Geist - Lage,,,,
3,C,**EEE**,RehearsalAttention,C2,Chef - Acker,,,,0
3,C,**VVV**,RehearsalAttention,C2,Staat - Regierung,,,,
3,C,**EEE**,RehearsalAttention,C2,Werk - Aufgabe,,,,0
3,C,**EEE**,RehearsalAttention,C2,Raum - Berliner,,,,0
3,C,**EEE**,RehearsalAttention,C2,Industrie - Artikel,,,,0
3,C,**EEE**,RehearsalAttention,C2,Idee - Morgen,,,,0
3,C,**EEE**,RehearsalAttention,C2,Haus - System,,,,0
3,C,**VVV**,RehearsalAttention,C2,Umstand - Socken,,,,
3,C,**VVV**,RehearsalAttention,C2,Wissenschaft - Tasse,,,,
3,C,**VVV**,RehearsalAttention,C2,Kenntnis - Wase,,,,
3,C,**EEE**,RehearsalAttention,C2,Funktion - Dorf,1,,1,1
3,C,**VVV**,RehearsalAttention,C2,Dame - Verfügung,,,,
3,C,**VVV**,RehearsalAttention,C2,Haltung - Ball,,,,
3,C,**EEE**,RehearsalAttention,C2,Arme - Glück,,,,0
3,C,**EEE**,RehearsalAttention,C2,Vorschlag - Poster,,,,0
3,C,**EEE**,RehearsalAttention,C2,Prinzip - Zaun,,,,0
3,C,**VVV**,RehearsalAttention,C2,Druck - Topf,,,,
3,C,**VVV**,RehearsalAttention,C2,Richtung - Maß,,,,
3,C,**VVV**,RehearsalAttention,C2,Größe - Beschreibung,,,,
3,C,**VVV**,RehearsalAttention,C2,Grund - Urkunde,,,,
3,C,**EEE**,RehearsalAttention,C2,Mitte - Stift,,,,0
3,C,**EEE**,RehearsalAttention,C2,Zahl - Verhalten,,,,0
3,C,**VVV**,Control,D1,Name - Akademie,,,,
3,C,**VVV**,Control,D1,Zeichen - Sache,,,,
3,C,**EEE**,Control,D1,Verhandlung - Westen,,,,0
3,C,**EEE**,Control,D1,Folge - Kabel,1,,1,1
3,C,**VVV**,Control,D1,Heimat - Eindruck,,,,
3,C,**VVV**,Control,D1,Satz - Bevölkerung,,,,
3,C,**EEE**,Control,D1,Nähe - Computer,1,,1,1
3,C,**EEE**,Control,D1,Schicksal - Weise,,,,0
3,C,**EEE**,Control,D1,Wein - Unterführung,,,,0
3,C,**VVV**,Control,D1,Rücken - Angst,,,,
3,C,**EEE**,Control,D1,Einheit - Erklärung,1,,1,1
3,C,**EEE**,Control,D1,Gedanke - Linie,1,,1,1
3,C,**EEE**,Control,D1,Preis - Schwierigkeit,,,,0
3,C,**EEE**,Control,D1,Sohn - Angeklagte,1,,1,1
3,C,**VVV**,Control,D1,Krieg - Foto,,,,
3,C,**VVV**,Control,D1,Land - Gegenwart,,,,
3,C,**VVV**,Control,D1,Wohnung - Stadt,,,,
3,C,**VVV**,Control,D1,Kacheln - Scheibe,,,,
3,C,**VVV**,Control,D1,Hoffnung - Bedingung,,,,
3,C,**EEE**,Control,D1,Literatur - Wirklichkeit,,,,0
3,C,**VVV**,Control,D1,Verbindung - Seite,,,,
3,C,**EEE**,Control,D1,Gestalt - Karte,,,,0
3,C,**EEE**,Control,D1,Bürger - Philosophie,,,,1
3,C,**VVV**,Control,D1,Spiel - Gegensatz,,,,
3,C,**EEE**,Control,D2,Insel - Sofa,,,,0
3,C,**EEE**,Control,D2,Düne - Arena,,,,0
3,C,**EEE**,Control,D2,Waffe - Kamin,,,,0
3,C,**EEE**,Control,D2,Jahrhundert - Stern,,,,0
3,C,**VVV**,Control,D2,Hocker - König,,,,
3,C,**VVV**,Control,D2,Ort - Blatt,,,,
3,C,**VVV**,Control,D2,Meinung - Macht,,,,
3,C,**VVV**,Control,D2,Prozent - Rasen,,,,
3,C,**EEE**,Control,D2,Verhältnis - Titel,,,,0
3,C,**VVV**,Control,D2,Auge - Einfluss,,,,
3,C,**EEE**,Control,D2,Karton - Koffer,,,,1
3,C,**EEE**,Control,D2,Menge - Ziegel,,,,0
3,C,**VVV**,Control,D2,Spiegel - Fenster,,,,
3,C,**VVV**,Control,D2,Vater - Möglichkeit,,,,
3,C,**EEE**,Control,D2,Gesicht - Verwaltung,,,,0
3,C,**VVV**,Control,D2,Mund - Schrank,,,,
3,C,**VVV**,Control,D2,Schritt - Arbeit,,,,
3,C,**VVV**,Control,D2,Abkommen - Meer,,,,
3,C,**VVV**,Control,D2,Fassade - Girlande,,,,
3,C,**EEE**,Control,D2,Führung - Wandern,,,,0
3,C,**EEE**,Control,D2,Punkt - Woche,1,,1,1
3,C,**EEE**,Control,D2,Zweifel - Aussicht,1,,1,1
3,C,**EEE**,Control,D2,Tag - Wald,1,,1,1
3,C,**VVV**,Control,D2,Anspruch - Leiste,,,,
4,D,**VVV**,Rehearsal,A1,Luft - Unterstützung,,,,
4,D,**EEE**,Rehearsal,A1,Tür - Theorie,,,,0
4,D,**VVV**,Rehearsal,A1,Abschluss - Rathaus,,,,
4,D,**EEE**,Rehearsal,A1,Feind - Bewusstsein,,,,0
4,D,**VVV**,Rehearsal,A1,Rede - Vorstellung,,,,
4,D,**EEE**,Rehearsal,A1,Erfahrung - Sand,,,,0
4,D,**VVV**,Rehearsal,A1,Ofen - Gardinen,,,,
4,D,**VVV**,Rehearsal,A1,Wirtschaft - Vertrag,,,,
4,D,**VVV**,Rehearsal,A1,Boden - Gebiet,,,,
4,D,**VVV**,Rehearsal,A1,Erde - Ordnung,,,,
4,D,**EEE**,Rehearsal,A1,Wort - Anwendung,,1,0.5,0
4,D,**EEE**,Rehearsal,A1,Kreis - Erkenntnis,,,,0
4,D,**VVV**,Rehearsal,A1,Farbe - Roller,,,,
4,D,**EEE**,Rehearsal,A1,Tanne - Geige,1,,1,1
4,D,**EEE**,Rehearsal,A1,Natur - Blick,,,,0
4,D,**EEE**,Rehearsal,A1,Gefühl - Wert,,1,0.5,0
4,D,**VVV**,Rehearsal,A1,Regel - Bild,,,,
4,D,**EEE**,Rehearsal,A1,Organisation - Statue,,,,0
4,D,**VVV**,Rehearsal,A1,Wirkung - Vertreter,,,,
4,D,**VVV**,Rehearsal,A1,Mensch - Rechte,,,,
4,D,**EEE**,Rehearsal,A1,Kopf - Leitung,,,,0
4,D,**EEE**,Rehearsal,A1,Kirche - Zimmer,1,,1,1
4,D,**EEE**,Rehearsal,A1,Antrag - Sport,,,,0
4,D,**VVV**,Rehearsal,A1,Schneider - Nacht,,,,
4,D,**EEE**,Rehearsal,A2,Welt - Willen,1,,1,1
4,D,**VVV**,Rehearsal,A2,Gruppe - Stück,,,,
4,D,**VVV**,Rehearsal,A2,Teil - Besen,,,,
4,D,**EEE**,Rehearsal,A2,Ozean - Lehne,,1,0.5,0
4,D,**EEE**,Rehearsal,A2,Gegenstand - Pferd,,,,0
4,D,**VVV**,Rehearsal,A2,Schutz - Bildung,,,,
4,D,**VVV**,Rehearsal,A2,Tier - Flasche,,,,
4,D,**VVV**,Rehearsal,A2,Beispiel - Blut,,,,
4,D,**EEE**,Rehearsal,A2,Rat - Stein,,1,0.5,0
4,D,**EEE**,Rehearsal,A2,Ausdruck - Bruder,,,,0
4,D,**EEE**,Rehearsal,A2,Hand - Planet,,,,0
4,D,**VVV**,Rehearsal,A2,Stachel - Armee,,,,
4,D,**VVV**,Rehearsal,A2,Volk - Straße,,,,
4,D,**VVV**,Rehearsal,A2,Untersuchung - Brücke,,,,
4,D,**VVV**,Rehearsal,A2,Verlobung - Augenblick,,,,
4,D,**EEE**,Rehearsal,A2,Kritik - Buch,,,,0
4,D,**EEE**,Rehearsal,A2,Stamm - Garten,1,,1,1
4,D,**VVV**,Rehearsal,A2,Lösung - Körper,,,,
4,D,**EEE**,Rehearsal,A2,Zustand - Schnee,,,,0
4,D,**EEE**,Rehearsal,A2,Kind - Gericht,1,,1,1
4,D,**VVV**,Rehearsal,A2,Mittel - Zusammenhang,,,,
4,D,**VVV**,Rehearsal,A2,Stimme - Tätigkeit,,,,
4,D,**EEE**,Rehearsal,A2,Kosten - Jahr,,,,0
4,D,**EEE**,Rehearsal,A2,Tatsache - Schläger,1,,1,1
4,D,**EEE**,Attention,B1,Minister - Rolle,,,,0
4,D,**EEE**,Attention,B1,Winter - Marke,,,,1
4,D,**EEE**,Attention,B1,Darstellung - Fluss,,,,0
4,D,**VVV**,Attention,B1,Kommission - Seil,,,,
4,D,**VVV**,Attention,B1,Mitglied - Halle,,,,
4,D,**VVV**,Attention,B1,Form - Nagel,,,,
4,D,**VVV**,Attention,B1,Schauspieler - Frau,,,,
4,D,**VVV**,Attention,B1,Ansicht - Fisch,,,,
4,D,**VVV**,Attention,B1,Handel - Gewalt,,,,
4,D,**VVV**,Attention,B1,Produktion - Platz,,,,
4,D,**EEE**,Attention,B1,Lackierung - Marathon,1,,1,1
4,D,**VVV**,Attention,B1,Küche - Gespräch,,,,
4,D,**EEE**,Attention,B1,Urteil - Finger,1,,1,1
4,D,**EEE**,Attention,B1,Opfer - Wolke,1,,1,1
4,D,**VVV**,Attention,B1,Mönch - Minute,,,,
4,D,**EEE**,Attention,B1,Laden - Knopf,,,,0
4,D,**VVV**,Attention,B1,Interesse - Schere,,,,
4,D,**EEE**,Attention,B1,Freibad - Abfall,1,,1,1
4,D,**EEE**,Attention,B1,Person - Schule,1,,1,1
4,D,**EEE**,Attention,B1,Schüler - Leben,,1,0.5,0
4,D,**EEE**,Attention,B1,Falle - Heizung,,,,0
4,D,**EEE**,Attention,B1,Beutel - Lenkrad,,,,0
4,D,**VVV**,Attention,B1,Denken - Park,,,,
4,D,**VVV**,Attention,B1,Gitter - Schlauch,,,,
4,D,**EEE**,Attention,B2,Mutter - Papier,1,,1,1
4,D,**EEE**,Attention,B2,Schlüssel - Weg,,,,0
4,D,**EEE**,Attention,B2,Wagen - Decke,,,,0
4,D,**VVV**,Attention,B2,Sicherheit - Politik,,,,
4,D,**VVV**,Attention,B2,Gegner - Musik,,,,
4,D,**VVV**,Attention,B2,Beginn - Gans,,,,
4,D,**EEE**,Attention,B2,Gefahr - Zahn,1,,1,1
4,D,**EEE**,Attention,B2,Nation - Auffassung,,1,0.5,0
4,D,**VVV**,Attention,B2,Verfassung - Locher,,,,
4,D,**EEE**,Attention,B2,Zukunft - Hilfe,1,,1,1
4,D,**VVV**,Attention,B2,Rahmen - Abend,,,,
4,D,**EEE**,Attention,B2,Soldat - Bericht,,,,0
4,D,**EEE**,Attention,B2,Richter - Konferenz,,,,0
4,D,**EEE**,Attention,B2,Gesetz - Fräulein,,1,0.5,0
4,D,**VVV**,Attention,B2,Eltern - Salz,,,,
4,D,**VVV**,Attention,B2,Bett - Behälter,,,,
4,D,**EEE**,Attention,B2,Schreibtisch - Stelle,,,,0
4,D,**VVV**,Attention,B2,Absicht - Welle,,,,
4,D,**EEE**,Attention,B2,Freiheit - Reihe,,,,0
4,D,**EEE**,Attention,B2,Schwester - Entwicklung,,,,0
4,D,**VVV**,Attention,B2,Schluß - Boot,,,,
4,D,**VVV**,Attention,B2,Wahrheit - Leute,,,,
4,D,**VVV**,Attention,B2,Klausur - Bauch,,,,
4,D,**VVV**,Attention,B2,Revolution - Pfanne,,,,
4,D,**VVV**,RehearsalAttention,C1,Geschichte - Ergebnis,,,,
4,D,**EEE**,RehearsalAttention,C1,Partei - Herz,,,,0
4,D,**EEE**,RehearsalAttention,C1,Kaiser - Tat,,,,0
4,D,**EEE**,RehearsalAttention,C1,Stunde - Polizei,,,,0
4,D,**EEE**,RehearsalAttention,C1,Wesen - Durchführung,,,,0
4,D,**EEE**,RehearsalAttention,C1,Behandlung - Schrift,,,,0
4,D,**VVV**,RehearsalAttention,C1,Theater - Zeitung,,,,
4,D,**VVV**,RehearsalAttention,C1,Kultur - Bedeutung,,,,
4,D,**VVV**,RehearsalAttention,C1,Jugend - General,,,,
4,D,**VVV**,RehearsalAttention,C1,Bereich - Berg,,,,
4,D,**VVV**,RehearsalAttention,C1,Zeit - Ventil,,,,
4,D,**EEE**,RehearsalAttention,C1,Gelegenheit - Ordner,,,,0
4,D,**EEE**,RehearsalAttention,C1,Anzahl - Telefon,,,,0
4,D,**VVV**,RehearsalAttention,C1,Monat - Mitarbeiter,,,,
4,D,**VVV**,RehearsalAttention,C1,Schädel - Million,,,,
4,D,**VVV**,RehearsalAttention,C1,Inhalt - Zweck,,,,
4,D,**VVV**,RehearsalAttention,C1,Mädchen - Ding,,,,
4,D,**EEE**,RehearsalAttention,C1,Arzt - Klasse,,,,0
4,D,**EEE**,RehearsalAttention,C1,Hälfte - Klettern,,,,0
4,D,**VVV**,RehearsalAttention,C1,Bauer - Versuch,,,,
4,D,**EEE**,RehearsalAttention,C1,Schaden - Bein,,,,0
4,D,**EEE**,RehearsalAttention,C1,Seele - Presse,1,,1,1
4,D,**EEE**,RehearsalAttention,C1,Liebe - Sprache,1,,1,1
4,D,**VVV**,RehearsalAttention,C1,Wasser - Brief,,,,
4,D,**EEE**,RehearsalAttention,C2,Entscheidung - Tüte,,,,0
4,D,**VVV**,RehearsalAttention,C2,Chef - Acker,,,,
4,D,**VVV**,RehearsalAttention,C2,Idee - Morgen,,,,
4,D,**VVV**,RehearsalAttention,C2,Zahl - Verhalten,,,,
4,D,**EEE**,RehearsalAttention,C2,Haltung - Ball,,,,0
4,D,**VVV**,RehearsalAttention,C2,Prinzip - Zaun,,,,
4,D,**EEE**,RehearsalAttention,C2,Geist - Lage,,,,0
4,D,**EEE**,RehearsalAttention,C2,Druck - Topf,,,,0
4,D,**EEE**,RehearsalAttention,C2,Wissenschaft - Tasse,,,,0
4,D,**VVV**,RehearsalAttention,C2,Arme - Glück,,,,
4,D,**EEE**,RehearsalAttention,C2,Richtung - Maß,,,,0
4,D,**VVV**,RehearsalAttention,C2,Mitte - Stift,,,,
4,D,**EEE**,RehearsalAttention,C2,Kenntnis - Wase,,,,1
4,D,**VVV**,RehearsalAttention,C2,Vorschlag - Poster,,,,
4,D,**EEE**,RehearsalAttention,C2,Dame - Verfügung,,,,0
4,D,**VVV**,RehearsalAttention,C2,Haus - System,,,,
4,D,**VVV**,RehearsalAttention,C2,Industrie - Artikel,,,,
4,D,**EEE**,RehearsalAttention,C2,Grund - Urkunde,,,,0
4,D,**EEE**,RehearsalAttention,C2,Größe - Beschreibung,,,,0
4,D,**EEE**,RehearsalAttention,C2,Staat - Regierung,1,,1,1
4,D,**EEE**,RehearsalAttention,C2,Umstand - Socken,,,,0
4,D,**VVV**,RehearsalAttention,C2,Werk - Aufgabe,,,,
4,D,**VVV**,RehearsalAttention,C2,Raum - Berliner,,,,
4,D,**VVV**,RehearsalAttention,C2,Funktion - Dorf,,,,
4,D,**VVV**,Control,D1,Preis - Schwierigkeit,,,,
4,D,**VVV**,Control,D1,Wein - Unterführung,,,,
4,D,**VVV**,Control,D1,Gedanke - Linie,,,,
4,D,**EEE**,Control,D1,Hoffnung - Bedingung,1,,1,1
4,D,**EEE**,Control,D1,Heimat - Eindruck,1,,1,1
4,D,**VVV**,Control,D1,Folge - Kabel,,,,
4,D,**EEE**,Control,D1,Rücken - Angst,1,,1,1
4,D,**EEE**,Control,D1,Krieg - Foto,1,,1,1
4,D,**VVV**,Control,D1,Nähe - Computer,,,,
4,D,**VVV**,Control,D1,Literatur - Wirklichkeit,,,,
4,D,**EEE**,Control,D1,Verbindung - Seite,,,,1
4,D,**VVV**,Control,D1,Gestalt - Karte,,,,
4,D,**EEE**,Control,D1,Satz - Bevölkerung,,,,0
4,D,**EEE**,Control,D1,Land - Gegenwart,,,,0
4,D,**EEE**,Control,D1,Zeichen - Sache,,,,0
4,D,**VVV**,Control,D1,Einheit - Erklärung,,,,
4,D,**EEE**,Control,D1,Wohnung - Stadt,,,,0
4,D,**EEE**,Control,D1,Name - Akademie,1,,1,1
4,D,**VVV**,Control,D1,Sohn - Angeklagte,,,,
4,D,**EEE**,Control,D1,Kacheln - Scheibe,,,,0
4,D,**VVV**,Control,D1,Schicksal - Weise,,,,
4,D,**VVV**,Control,D1,Verhandlung - Westen,,,,
4,D,**VVV**,Control,D1,Bürger - Philosophie,,,,
4,D,**EEE**,Control,D1,Spiel - Gegensatz,,,,0
4,D,**VVV**,Control,D2,Zweifel - Aussicht,,,,
4,D,**EEE**,Control,D2,Fassade - Girlande,,1,0.5,1
4,D,**EEE**,Control,D2,Spiegel - Fenster,,1,0.5,0
4,D,**VVV**,Control,D2,Waffe - Kamin,,,,
4,D,**VVV**,Control,D2,Führung - Wandern,,,,
4,D,**EEE**,Control,D2,Hocker - König,,1,0.5,0
4,D,**VVV**,Control,D2,Insel - Sofa,,,,
4,D,**EEE**,Control,D2,Prozent - Rasen,1,,1,1
4,D,**EEE**,Control,D2,Ort - Blatt,,,,0
4,D,**EEE**,Control,D2,Schritt - Arbeit,,,,0
4,D,**EEE**,Control,D2,Abkommen - Meer,,,,1
4,D,**VVV**,Control,D2,Verhältnis - Titel,,,,
4,D,**EEE**,Control,D2,Auge - Einfluss,,,,0
4,D,**EEE**,Control,D2,Anspruch - Leiste,,,,1
4,D,**VVV**,Control,D2,Punkt - Woche,,,,
4,D,**VVV**,Control,D2,Menge - Ziegel,,,,
4,D,**VVV**,Control,D2,Gesicht - Verwaltung,,,,
4,D,**VVV**,Control,D2,Düne - Arena,,,,
4,D,**EEE**,Control,D2,Meinung - Macht,,,,0
4,D,**VVV**,Control,D2,Jahrhundert - Stern,,,,
4,D,**VVV**,Control,D2,Karton - Koffer,,,,
4,D,**EEE**,Control,D2,Mund - Schrank,1,,1,1
4,D,**EEE**,Control,D2,Vater - Möglichkeit,1,,1,1
4,D,**VVV**,Control,D2,Tag - Wald,,,,
5,A,**EEE**,Attention,A1,Wahrheit - Leute,1,,1,1
5,A,**EEE**,Attention,A1,Verfassung - Locher,,1,0.5,0
5,A,**VVV**,Attention,A1,Schreibtisch - Stelle,,,,
5,A,**VVV**,Attention,A1,Wagen - Decke,,,,
5,A,**VVV**,Attention,A1,Gefahr - Zahn,,,,
5,A,**EEE**,Attention,A1,Eltern - Salz,,,,0
5,A,**VVV**,Attention,A1,Gesetz - Fräulein,,,,
5,A,**EEE**,Attention,A1,Gegner - Musik,,,,1
5,A,**EEE**,Attention,A1,Absicht - Welle,,,,0
5,A,**EEE**,Attention,A1,Beginn - Gans,,,,0
5,A,**VVV**,Attention,A1,Zukunft - Hilfe,,,,
5,A,**EEE**,Attention,A1,Rahmen - Abend,,,,0
5,A,**VVV**,Attention,A1,Mutter - Papier,,,,
5,A,**VVV**,Attention,A1,Richter - Konferenz,,,,
5,A,**EEE**,Attention,A1,Bett - Behälter,,,,0
5,A,**VVV**,Attention,A1,Schwester - Entwicklung,,,,
5,A,**EEE**,Attention,A1,Schluß - Boot,,,,0
5,A,**EEE**,Attention,A1,Revolution - Pfanne,,,,0
5,A,**VVV**,Attention,A1,Nation - Auffassung,,,,
5,A,**VVV**,Attention,A1,Freiheit - Reihe,,,,
5,A,**EEE**,Attention,A1,Sicherheit - Politik,1,,1,1
5,A,**VVV**,Attention,A1,Schlüssel - Weg,,,,
5,A,**EEE**,Attention,A1,Klausur - Bauch,,,,1
5,A,**VVV**,Attention,A1,Soldat - Bericht,,,,
5,A,**VVV**,Attention,A2,Minister - Rolle,,,,
5,A,**EEE**,Attention,A2,Mitglied - Halle,,,,0
5,A,**VVV**,Attention,A2,Lackierung - Marathon,,,,
5,A,**VVV**,Attention,A2,Urteil - Finger,,,,
5,A,**EEE**,Attention,A2,Handel - Gewalt,,,,0
5,A,**VVV**,Attention,A2,Winter - Marke,,,,
5,A,**VVV**,Attention,A2,Beutel - Lenkrad,,,,
5,A,**VVV**,Attention,A2,Opfer - Wolke,,,,
5,A,**VVV**,Attention,A2,Falle - Heizung,,,,
5,A,**EEE**,Attention,A2,Denken - Park,,,,0
5,A,**EEE**,Attention,A2,Form - Nagel,1,,1,1
5,A,**EEE**,Attention,A2,Küche - Gespräch,,,,0
5,A,**VVV**,Attention,A2,Laden - Knopf,,,,
5,A,**VVV**,Attention,A2,Person - Schule,,,,
5,A,**EEE**,Attention,A2,Schauspieler - Frau,,,,0
5,A,**VVV**,Attention,A2,Schüler - Leben,,,,
5,A,**VVV**,Attention,A2,Darstellung - Fluss,,,,
5,A,**EEE**,Attention,A2,Ansicht - Fisch,,,,0
5,A,**EEE**,Attention,A2,Mönch - Minute,1,,1,1
5,A,**EEE**,Attention,A2,Gitter - Schlauch,,,,0
5,A,**EEE**,Attention,A2,Kommission - Seil,,,,0
5,A,**EEE**,Attention,A2,Interesse - Schere,,,,0
5,A,**VVV**,Attention,A2,Freibad - Abfall,,,,
5,A,**EEE**,Attention,A2,Produktion - Platz,,,,1
5,A,**EEE**,Control,B1,Tag - Wald,1,,1,1
5,A,**VVV**,Control,B1,Anspruch - Leiste,,,,
5,A,**VVV**,Control,B1,Auge - Einfluss,,,,
5,A,**VVV**,Control,B1,Schritt - Arbeit,,,,
5,A,**EEE**,Control,B1,Führung - Wandern,1,,1,1
5,A,**EEE**,Control,B1,Punkt - Woche,1,,1,1
5,A,**EEE**,Control,B1,Karton - Koffer,1,,1,1
5,A,**EEE**,Control,B1,Verhältnis - Titel,,,,0
5,A,**VVV**,Control,B1,Vater - Möglichkeit,,,,
5,A,**VVV**,Control,B1,Fassade - Girlande,,,,
