Subject,WordPair,MemCuePost,CuedRecall,FreeRecall_Total_prob
106,Staat - Regierung,**VVV**,1,0
106,Recht - Frage,**EEE**,1,0
106,Soldat - Bericht,**EEE**,1,0
106,Spiegel - Fenster,**VVV**,1,0
106,Seele - Presse,**EEE**,1,0
106,Beziehung - Wunsch,**EEE**,0,0
106,Zukunft - Hilfe,**VVV**,1,0
106,Arzt - Klasse,**VVV**,0,0
106,Himmel - Kraft,**VVV**,0,0
106,Rahmen - Abend,**VVV**,1,0
106,Haus - System,**EEE**,1,0
106,Zeit - Ventil,**EEE**,1,0
106,Liebe - Sprache,**VVV**,0,0
106,Truppe - Uhr,**VVV**,0,0
106,Höhe - Kapital,**VVV**,1,1
106,Zeichen - Sache,**EEE**,1,1
106,Kosten - Jahr,**VVV**,0,0.5
106,Tochter - Dienst,**EEE**,1,0
106,Gesicht - Verwaltung,**EEE**,1,1
106,Gegner - Musik,**VVV**,0,0
106,Kirche - Zimmer,**EEE**,0,0
107,Stimme - Tätigkeit,**EEE**,1,1
107,Himmel - Kraft,**VVV**,1,0
107,Soldat - Bericht,**EEE**,1,1
107,Zeit - Ventil,**EEE**,1,1
107,Kosten - Jahr,**VVV**,0,0
107,Wasser - Brief,**EEE**,1,1
107,Rahmen - Abend,**VVV**,0,0
107,Liebe - Sprache,**VVV**,0,0
107,Recht - Frage,**EEE**,1,1
107,Beziehung - Wunsch,**EEE**,1,1
107,Höhe - Kapital,**EEE**,1,1
107,Kirche - Zimmer,**EEE**,1,0
107,Partei - Herz,**EEE**,0,0.5
107,Zukunft - Hilfe,**VVV**,0,0
107,Gegner - Musik,**EEE**,1,1
107,Zeichen - Sache,**EEE**,1,1
107,Truppe - Uhr,**VVV**,0,0
107,Tochter - Dienst,**VVV**,1,1
107,Seele - Presse,**VVV**,0,0
107,Staat - Regierung,**EEE**,1,1
107,Arzt - Klasse,**VVV**,0,0
107,Gesicht - Verwaltung,**VVV**,0,0
107,Spiegel - Fenster,**VVV**,0,0
107,Haus - System,**VVV**,0,0.5
108,Zeichen - Sache,**EEE**,0,1
108,Zukunft - Hilfe,**VVV**,0,0
108,Truppe - Uhr,**VVV**,0,0
108,Gegner - Musik,**EEE**,1,0
108,Höhe - Kapital,**VVV**,0,0
108,Kosten - Jahr,**EEE**,0,0
108,Seele - Presse,**EEE**,0,0.5
108,Spiegel - Fenster,**VVV**,0,0
108,Zeit - Ventil,**EEE**,0,0
108,Kirche - Zimmer,**VVV**,1,0
108,Soldat - Bericht,**VVV**,0,0
108,Haus - System,**EEE**,0,0
108,Recht - Frage,**VVV**,0,0
108,Partei - Herz,**VVV**,0,0
108,Beziehung - Wunsch,**EEE**,0,0
108,Gesicht - Verwaltung,**EEE**,0,0
108,Tochter - Dienst,**EEE**,1,0
108,Himmel - Kraft,**VVV**,0,0
108,Liebe - Sprache,**EEE**,0,0
108,Arzt - Klasse,**VVV**,0,0
108,Rahmen - Abend,**VVV**,0,0
108,Stimme - Tätigkeit,**VVV**,0,0
108,Staat - Regierung,**EEE**,0,0
108,Wasser - Brief,**EEE**,0,0.5
109,Haus - System,**VVV**,0,0
109,Höhe - Kapital,**VVV**,0,0
109,Arzt - Klasse,**VVV**,0,0
109,Gegner - Musik,**EEE**,0,1
109,Zeit - Ventil,**VVV**,0,0
109,Tochter - Dienst,**EEE**,1,1
109,Beziehung - Wunsch,**EEE**,0,1
109,Rahmen - Abend,**VVV**,0,0
109,Gesicht - Verwaltung,**EEE**,0,1
109,Kirche - Zimmer,**VVV**,1,1
109,Himmel - Kraft,**VVV**,0,0
109,Staat - Regierung,**EEE**,1,1
109,Seele - Presse,**EEE**,1,1
109,Kosten - Jahr,**EEE**,0,0.5
109,Zukunft - Hilfe,**EEE**,0,1
109,Soldat - Bericht,**EEE**,1,1
109,Zeichen - Sache,**EEE**,0,0
109,Partei - Herz,**EEE**,0,0
109,Spiegel - Fenster,**VVV**,0,0
109,Recht - Frage,**VVV**,0,0
109,Truppe - Uhr,**EEE**,1,1
109,Stimme - Tätigkeit,**VVV**,0,0
109,Wasser - Brief,**VVV**,0,0
109,Liebe - Sprache,**VVV**,0,0
110,Liebe - Sprache,**VVV**,0,0
110,Tochter - Dienst,**VVV**,1,0
110,Himmel - Kraft,**VVV**,1,1
110,Truppe - Uhr,**EEE**,1,0
110,Zukunft - Hilfe,**VVV**,0,0
110,Partei - Herz,**EEE**,1,1
110,Zeit - Ventil,**EEE**,0,0
110,Soldat - Bericht,**VVV**,0,0
110,Zeichen - Sache,**EEE**,0,0
110,Kirche - Zimmer,**EEE**,0,0
110,Gesicht - Verwaltung,**EEE**,0,0.5
110,Höhe - Kapital,**VVV**,1,1
110,Haus - System,**VVV**,0,0
110,Seele - Presse,**VVV**,0,0
110,Kosten - Jahr,**EEE**,0,1
110,Wasser - Brief,**VVV**,0,0
110,Spiegel - Fenster,**EEE**,1,1
110,Recht - Frage,**EEE**,1,0
110,Stimme - Tätigkeit,**VVV**,0,0
110,Gegner - Musik,**EEE**,0,0.5
110,Arzt - Klasse,**EEE**,0,0
110,Staat - Regierung,**VVV**,0,0
110,Rahmen - Abend,**VVV**,0,0.5
110,Beziehung - Wunsch,**EEE**,0,0
111,Kosten - Jahr,**VVV**,1,1
111,Stimme - Tätigkeit,**VVV**,1,0
111,Wasser - Brief,**EEE**,0,0.5
111,Soldat - Bericht,**VVV**,1,0
111,Höhe - Kapital,**VVV**,1,0
111,Seele - Presse,**EEE**,1,0
111,Gesicht - Verwaltung,**VVV**,0,0
111,Truppe - Uhr,**VVV**,1,0.5
111,Kirche - Zimmer,**EEE**,1,0
111,Liebe - Sprache,**EEE**,1,0.5
111,Beziehung - Wunsch,**EEE**,0,0
111,Arzt - Klasse,**EEE**,1,0
111,Tochter - Dienst,**VVV**,1,0
111,Staat - Regierung,**EEE**,1,0
111,Haus - System,**EEE**,1,0
111,Recht - Frage,**EEE**,1,0
111,Himmel - Kraft,**VVV**,1,0
111,Zukunft - Hilfe,**VVV**,1,0
111,Partei - Herz,**EEE**,1,0
111,Spiegel - Fenster,**VVV**,1,0
111,Gegner - Musik,**EEE**,1,0
111,Rahmen - Abend,**EEE**,1,1
111,Zeichen - Sache,**VVV**,1,1
111,Zeit - Ventil,**VVV**,1,1
112,Zukunft - Hilfe,**VVV**,0,0
112,Himmel - Kraft,**VVV**,0,0
112,Soldat - Bericht,**EEE**,1,1
112,Rahmen - Abend,**EEE**,1,1
112,Recht - Frage,**VVV**,0,0
112,Spiegel - Fenster,**EEE**,0,0
112,Stimme - Tätigkeit,**VVV**,1,0
112,Gegner - Musik,**VVV**,0,0
112,Beziehung - Wunsch,**VVV**,1,0
112,Kosten - Jahr,**EEE**,1,1
112,Zeit - Ventil,**VVV**,0,0
112,Kirche - Zimmer,**EEE**,1,1
112,Arzt - Klasse,**EEE**,0,0
112,Haus - System,**VVV**,0,0
112,Liebe - Sprache,**VVV**,0,0
112,Gesicht - Verwaltung,**EEE**,1,1
112,Partei - Herz,**EEE**,0,0.5
112,Wasser - Brief,**EEE**,0,0
112,Tochter - Dienst,**EEE**,1,1
112,Höhe - Kapital,**VVV**,0,0
112,Truppe - Uhr,**VVV**,0,0
112,Seele - Presse,**VVV**,0,0
112,Staat - Regierung,**EEE**,1,1
112,Zeichen - Sache,**EEE**,0,0
113,Zeit - Ventil,**EEE**,1,0
113,Stimme - Tätigkeit,**EEE**,1,1
113,Soldat - Bericht,**EEE**,1,1
113,Rahmen - Abend,**VVV**,1,0
113,Höhe - Kapital,**EEE**,0,0
113,Gegner - Musik,**EEE**,1,1
113,Liebe - Sprache,**VVV**,0,0
113,Truppe - Uhr,**VVV**,1,1
113,Zukunft - Hilfe,**EEE**,1,1
113,Staat - Regierung,**VVV**,1,0
113,Haus - System,**VVV**,0,0
113,Tochter - Dienst,**VVV**,1,0
113,Zeichen - Sache,**VVV**,0,0
113,Seele - Presse,**EEE**,1,0
113,Gesicht - Verwaltung,**VVV**,0,0
113,Recht - Frage,**VVV**,0,0
113,Spiegel - Fenster,**EEE**,0,0
113,Wasser - Brief,**EEE**,0,0
113,Arzt - Klasse,**VVV**,0,0
113,Beziehung - Wunsch,**EEE**,1,1
113,Himmel - Kraft,**EEE**,1,1
113,Kirche - Zimmer,**VVV**,0,0
113,Partei - Herz,**VVV**,1,0
113,Kosten - Jahr,**EEE**,0,0
114,Arzt - Klasse,**EEE**,1,1
114,Tochter - Dienst,**EEE**,1,1
114,Liebe - Sprache,**EEE**,1,1
114,Höhe - Kapital,**EEE**,0,0
114,Kirche - Zimmer,**VVV**,0,0
114,Zeit - Ventil,**VVV**,0,0
114,Staat - Regierung,**VVV**,0,0.5
114,Seele - Presse,**EEE**,1,1
114,Haus - System,**EEE**,1,1
114,Truppe - Uhr,**VVV**,0,0
114,Gegner - Musik,**EEE**,0,0
114,Kosten - Jahr,**EEE**,0,1
114,Stimme - Tätigkeit,**EEE**,1,1
114,Gesicht - Verwaltung,**VVV**,0,0
114,Recht - Frage,**VVV**,0,0
114,Spiegel - Fenster,**VVV**,0,0
114,Zeichen - Sache,**VVV**,0,0
114,Rahmen - Abend,**VVV**,0,0
114,Partei - Herz,**EEE**,1,1
114,Himmel - Kraft,**VVV**,0,0
114,Zukunft - Hilfe,**VVV**,0,0.5
114,Soldat - Bericht,**VVV**,0,0
114,Wasser - Brief,**EEE**,0,0.5
114,Beziehung - Wunsch,**EEE**,0,0
115,Zukunft - Hilfe,**EEE**,0,0.5
115,Seele - Presse,**VVV**,0,0
115,Arzt - Klasse,**EEE**,0,0
115,Spiegel - Fenster,**EEE**,0,0
115,Recht - Frage,**VVV**,0,0
115,Tochter - Dienst,**VVV**,0,0
115,Kosten - Jahr,**EEE**,0,0.5
115,Beziehung - Wunsch,**EEE**,0,0
115,Himmel - Kraft,**VVV**,0,0
115,Rahmen - Abend,**EEE**,1,1
115,Zeit - Ventil,**VVV**,0,0
115,Partei - Herz,**VVV**,0,0
115,Wasser - Brief,**VVV**,1,0
115,Kirche - Zimmer,**EEE**,0,0
115,Truppe - Uhr,**VVV**,0,0
115,Zeichen - Sache,**VVV**,0,0.5
115,Gesicht - Verwaltung,**VVV**,0,0
115,Gegner - Musik,**VVV**,0,0
115,Liebe - Sprache,**EEE**,0,0
115,Staat - Regierung,**EEE**,1,1
115,Soldat - Bericht,**EEE**,0,0
115,Stimme - Tätigkeit,**EEE**,0,0
115,Höhe - Kapital,**VVV**,0,0
115,Haus - System,**EEE**,0,0
116,Beziehung - Wunsch,**EEE**,1,1
116,Spiegel - Fenster,**VVV**,0,0
116,Höhe - Kapital,**VVV**,1,1
116,Liebe - Sprache,**VVV**,1,0
116,Gesicht - Verwaltung,**EEE**,0,0
116,Tochter - Dienst,**EEE**,1,0
116,Soldat - Bericht,**EEE**,0,0
116,Wasser - Brief,**EEE**,0,0
116,Zeichen - Sache,**VVV**,0,0
116,Arzt - Klasse,**EEE**,1,1
116,Stimme - Tätigkeit,**EEE**,0,0.5
116,Truppe - Uhr,**VVV**,0,0.5
116,Kosten - Jahr,**EEE**,0,0
116,Gegner - Musik,**VVV**,0,0
116,Staat - Regierung,**EEE**,0,0
116,Recht - Frage,**EEE**,1,1
116,Haus - System,**VVV**,0,0
116,Kirche - Zimmer,**EEE**,1,1
116,Rahmen - Abend,**VVV**,1,0
116,Himmel - Kraft,**EEE**,1,1
116,Zukunft - Hilfe,**VVV**,1,0
116,Seele - Presse,**VVV**,0,0
116,Partei - Herz,**VVV**,0,0
116,Zeit - Ventil,**VVV**,0,0
117,Haus - System,**EEE**,1,1
117,Kosten - Jahr,**VVV**,0,0
117,Seele - Presse,**VVV**,1,1
117,Soldat - Bericht,**EEE**,1,1
117,Liebe - Sprache,**EEE**,1,1
117,Truppe - Uhr,**EEE**,1,0.5
117,Recht - Frage,**VVV**,0,0
117,Gegner - Musik,**VVV**,0,0
117,Stimme - Tätigkeit,**VVV**,0,0
117,Kirche - Zimmer,**EEE**,1,1
117,Wasser - Brief,**VVV**,0,0
117,Höhe - Kapital,**VVV**,0,0
117,Beziehung - Wunsch,**EEE**,1,1
117,Zukunft - Hilfe,**EEE**,0,0
117,Zeichen - Sache,**EEE**,1,1
117,Partei - Herz,**VVV**,0,0
117,Rahmen - Abend,**VVV**,0,0.5
117,Spiegel - Fenster,**EEE**,0,0.5
117,Staat - Regierung,**EEE**,0,0
117,Tochter - Dienst,**EEE**,1,1
117,Himmel - Kraft,**EEE**,1,0.5
117,Arzt - Klasse,**VVV**,1,0
117,Zeit - Ventil,**VVV**,0,0
117,Gesicht - Verwaltung,**VVV**,1,0
118,Liebe - Sprache,**VVV**,0,0.5
118,Haus - System,**EEE**,1,1
118,Kirche - Zimmer,**VVV**,0,0
118,Arzt - Klasse,**VVV**,0,0
118,Zeichen - Sache,**VVV**,0,0.5
118,Beziehung - Wunsch,**EEE**,0,0
118,Zeit - Ventil,**VVV**,0,0
118,Kosten - Jahr,**EEE**,0,0
118,Gesicht - Verwaltung,**EEE**,0,0
118,Partei - Herz,**VVV**,0,0
118,Truppe - Uhr,**EEE**,0,1
118,Gegner - Musik,**VVV**,0,0
118,Stimme - Tätigkeit,**EEE**,1,1
118,Seele - Presse,**VVV**,0,0
118,Rahmen - Abend,**EEE**,1,1
118,Wasser - Brief,**VVV**,0,0
118,Staat - Regierung,**VVV**,1,0.5
118,Spiegel - Fenster,**EEE**,1,1
118,Recht - Frage,**VVV**,0,0
118,Höhe - Kapital,**EEE**,1,0
118,Himmel - Kraft,**EEE**,1,1
118,Zukunft - Hilfe,**VVV**,0,0
118,Soldat - Bericht,**EEE**,0,0.5
118,Tochter - Dienst,**EEE**,1,1
119,Tochter - Dienst,**VVV**,1,1
119,Zeit - Ventil,**EEE**,1,1
119,Wasser - Brief,**VVV**,0,0
119,Soldat - Bericht,**EEE**,1,0
119,Himmel - Kraft,**EEE**,1,0
119,Staat - Regierung,**VVV**,1,1
119,Partei - Herz,**VVV**,0,0
119,Höhe - Kapital,**EEE**,1,0
119,Liebe - Sprache,**VVV**,0,0
119,Haus - System,**EEE**,0,0
119,Zeichen - Sache,**VVV**,0,0
119,Stimme - Tätigkeit,**VVV**,0,0
119,Kirche - Zimmer,**VVV**,0,0
119,Seele - Presse,**EEE**,1,0
119,Gegner - Musik,**VVV**,1,0
119,Kosten - Jahr,**VVV**,0,0
119,Truppe - Uhr,**EEE**,0,0
119,Zukunft - Hilfe,**VVV**,1,0
119,Gesicht - Verwaltung,**EEE**,0,0
119,Arzt - Klasse,**EEE**,1,0
119,Recht - Frage,**EEE**,0,0
119,Beziehung - Wunsch,**EEE**,0,0
119,Rahmen - Abend,**VVV**,0,0
119,Spiegel - Fenster,**EEE**,0,0
120,Himmel - Kraft,**EEE**,1,1
120,Zeichen - Sache,**VVV**,1,0
120,Recht - Frage,**EEE**,0,1
120,Arzt - Klasse,**VVV**,0,0
120,Gesicht - Verwaltung,**VVV**,1,0
120,Kosten - Jahr,**VVV**,1,0
120,Soldat - Bericht,**VVV**,0,0
120,Beziehung - Wunsch,**EEE**,1,0
120,Stimme - Tätigkeit,**EEE**,1,0
120,Gegner - Musik,**VVV**,1,0
120,Höhe - Kapital,**EEE**,1,1
120,Kirche - Zimmer,**EEE**,1,1
120,Spiegel - Fenster,**VVV**,0,0
120,Zukunft - Hilfe,**VVV**,1,1
120,Liebe - Sprache,**EEE**,1,1
120,Staat - Regierung,**EEE**,1,1
120,Tochter - Dienst,**VVV**,1,0.5
120,Rahmen - Abend,**VVV**,0,0
120,Haus - System,**VVV**,0,0
120,Partei - Herz,**EEE**,0,0
120,Wasser - Brief,**EEE**,1,1
120,Seele - Presse,**VVV**,0,0
120,Zeit - Ventil,**EEE**,0,0
120,Truppe - Uhr,**EEE**,1,1
121,Partei - Herz,**EEE**,1,1
121,Haus - System,**VVV**,0,0
121,Beziehung - Wunsch,**VVV**,0,0
121,Gegner - Musik,**EEE**,1,1
121,Kirche - Zimmer,**VVV**,0,0
121,Liebe - Sprache,**VVV**,1,1
121,Höhe - Kapital,**VVV**,1,0
121,Gesicht - Verwaltung,**EEE**,1,1
121,Kosten - Jahr,**VVV**,0,0
121,Recht - Frage,**EEE**,1,1
121,Truppe - Uhr,**VVV**,0,0
121,Zeit - Ventil,**EEE**,1,1
121,Spiegel - Fenster,**EEE**,0,0
121,Staat - Regierung,**EEE**,0,0
121,Rahmen - Abend,**VVV**,0,0
121,Stimme - Tätigkeit,**VVV**,0,0
121,Zukunft - Hilfe,**VVV**,0,0
121,Wasser - Brief,**EEE**,1,1
121,Soldat - Bericht,**VVV**,0,0
121,Himmel - Kraft,**VVV**,0,0
121,Arzt - Klasse,**EEE**,0,0
121,Seele - Presse,**EEE**,0,0
121,Zeichen - Sache,**EEE**,0,0
121,Tochter - Dienst,**EEE**,0,0
122,Beziehung - Wunsch,**VVV**,1,0
122,Gesicht - Verwaltung,**VVV**,0,0
122,Truppe - Uhr,**VVV**,1,1
122,Staat - Regierung,**EEE**,1,1
122,Kirche - Zimmer,**VVV**,0,0
122,Himmel - Kraft,**EEE**,1,1
122,Haus - System,**EEE**,0,1
122,Rahmen - Abend,**EEE**,0,0
122,Wasser - Brief,**VVV**,0,0
122,Arzt - Klasse,**EEE**,0,0
122,Partei - Herz,**VVV**,0,0
122,Höhe - Kapital,**EEE**,0,0
122,Gegner - Musik,**EEE**,0,0
122,Soldat - Bericht,**EEE**,0,0
122,Stimme - Tätigkeit,**EEE**,1,1
122,Spiegel - Fenster,**EEE**,0,0.5
122,Zukunft - Hilfe,**VVV**,0,0
122,Seele - Presse,**VVV**,0,0
122,Tochter - Dienst,**VVV**,0,0
122,Zeit - Ventil,**VVV**,0,0
122,Liebe - Sprache,**EEE**,0,0
122,Recht - Frage,**VVV**,0,0
122,Zeichen - Sache,**VVV**,0,0
122,Kosten - Jahr,**EEE**,1,0
123,Soldat - Bericht,**VVV**,0,0
123,Liebe - Sprache,**EEE**,1,1
123,Kosten - Jahr,**EEE**,1,0.5
123,Kirche - Zimmer,**VVV**,1,0
123,Partei - Herz,**VVV**,0,0
123,Wasser - Brief,**EEE**,1,1
123,Spiegel - Fenster,**EEE**,1,1
123,Staat - Regierung,**EEE**,1,0
123,Zeichen - Sache,**VVV**,1,0
123,Himmel - Kraft,**EEE**,1,1
123,Zeit - Ventil,**VVV**,1,0
123,Zukunft - Hilfe,**VVV**,1,0
123,Gesicht - Verwaltung,**EEE**,1,1
123,Recht - Frage,**VVV**,0,0
123,Höhe - Kapital,**VVV**,1,1
123,Truppe - Uhr,**EEE**,1,0
123,Rahmen - Abend,**VVV**,1,0
123,Gegner - Musik,**EEE**,1,0
123,Beziehung - Wunsch,**EEE**,1,0
123,Stimme - Tätigkeit,**VVV**,0,0
123,Arzt - Klasse,**EEE**,1,0
123,Haus - System,**VVV**,1,0
123,Seele - Presse,**VVV**,1,0
123,Tochter - Dienst,**EEE**,0,0
124,Staat - Regierung,**EEE**,1,0.5
124,Kirche - Zimmer,**VVV**,0,0
124,Arzt - Klasse,**VVV**,1,1
124,Wasser - Brief,**VVV**,1,1
124,Soldat - Bericht,**VVV**,1,0
124,Partei - Herz,**VVV**,0,0
124,Liebe - Sprache,**VVV**,0,0
124,Zeichen - Sache,**EEE**,1,1
124,Recht - Frage,**EEE**,1,0
124,Stimme - Tätigkeit,**VVV**,0,0
124,Gesicht - Verwaltung,**EEE**,1,1
124,Rahmen - Abend,**VVV**,1,0
124,Zeit - Ventil,**VVV**,1,1
124,Truppe - Uhr,**EEE**,1,1
124,Spiegel - Fenster,**VVV**,1,0
124,Beziehung - Wunsch,**EEE**,1,1
124,Gegner - Musik,**EEE**,1,1
124,Seele - Presse,**EEE**,1,1
124,Zukunft - Hilfe,**VVV**,1,0
124,Tochter - Dienst,**EEE**,0,0
124,Kosten - Jahr,**VVV**,0,0
124,Haus - System,**EEE**,1,0
124,Himmel - Kraft,**EEE**,1,0
124,Höhe - Kapital,**EEE**,1,1
125,Zeit - Ventil,**EEE**,1,1
125,Gegner - Musik,**VVV**,0,0
125,Gesicht - Verwaltung,**EEE**,1,1
125,Kosten - Jahr,**EEE**,1,1
125,Höhe - Kapital,**EEE**,1,1
125,Tochter - Dienst,**VVV**,0,0
125,Recht - Frage,**EEE**,1,1
125,Soldat - Bericht,**EEE**,1,1
125,Truppe - Uhr,**VVV**,1,0
125,Haus - System,**EEE**,1,1
125,Partei - Herz,**EEE**,0,0
125,Liebe - Sprache,**EEE**,1,1
125,Arzt - Klasse,**EEE**,1,1
125,Zeichen - Sache,**VVV**,0,0
125,Stimme - Tätigkeit,**VVV**,0,0
125,Kirche - Zimmer,**VVV**,0,0.5
125,Beziehung - Wunsch,**VVV**,1,0
125,Staat - Regierung,**VVV**,1,0
125,Himmel - Kraft,**VVV**,1,1
125,Wasser - Brief,**VVV**,0,0
125,Seele - Presse,**VVV**,0,0
125,Rahmen - Abend,**EEE**,1,1
125,Spiegel - Fenster,**EEE**,1,1
125,Zukunft - Hilfe,**VVV**,1,1
126,Kosten - Jahr,**VVV**,0,0
126,Recht - Frage,**EEE**,1,1
126,Gegner - Musik,**VVV**,0,0
126,Seele - Presse,**VVV**,0,0
126,Staat - Regierung,**VVV**,0,0
126,Zukunft - Hilfe,**VVV**,1,0
126,Gesicht - Verwaltung,**EEE**,1,0.5
126,Rahmen - Abend,**VVV**,0,0
126,Stimme - Tätigkeit,**VVV**,0,0
126,Soldat - Bericht,**EEE**,0,0
126,Beziehung - Wunsch,**VVV**,0,0
126,Haus - System,**EEE**,0,0
126,Tochter - Dienst,**EEE**,0,0
126,Höhe - Kapital,**EEE**,1,1
126,Kirche - Zimmer,**EEE**,0,0
126,Liebe - Sprache,**VVV**,0,0
126,Zeichen - Sache,**EEE**,0,0
126,Wasser - Brief,**EEE**,0,0
126,Arzt - Klasse,**VVV**,0,0
126,Zeit - Ventil,**VVV**,0,0
126,Himmel - Kraft,**VVV**,0,0
126,Partei - Herz,**EEE**,0,0
126,Truppe - Uhr,**EEE**,0,0
126,Spiegel - Fenster,**EEE**,1,1
127,Tochter - Dienst,**EEE**,1,1
127,Zeit - Ventil,**EEE**,0,0
127,Recht - Frage,**EEE**,1,0
127,Zukunft - Hilfe,**EEE**,0,0
127,Kirche - Zimmer,**EEE**,0,0
127,Wasser - Brief,**VVV**,0,0
127,Soldat - Bericht,**VVV**,1,1
127,Haus - System,**VVV**,0,0
127,Rahmen - Abend,**EEE**,1,1
127,Seele - Presse,**VVV**,0,0
127,Gesicht - Verwaltung,**EEE**,1,1
127,Himmel - Kraft,**VVV**,0,0
127,Gegner - Musik,**VVV**,0,0
127,Truppe - Uhr,**VVV**,0,0
127,Kosten - Jahr,**VVV**,0,0
127,Stimme - Tätigkeit,**VVV**,0,0
127,Beziehung - Wunsch,**EEE**,1,1
127,Höhe - Kapital,**VVV**,0,0
127,Spiegel - Fenster,**EEE**,0,1
127,Liebe - Sprache,**EEE**,0,0
127,Zeichen - Sache,**EEE**,0,0
127,Staat - Regierung,**EEE**,0,0
127,Arzt - Klasse,**VVV**,0,0
127,Partei - Herz,**VVV**,0,0
128,Seele - Presse,**VVV**,0,0
128,Liebe - Sprache,**VVV**,0,0
128,Himmel - Kraft,**VVV**,1,0
128,Gesicht - Verwaltung,**VVV**,1,1
128,Gegner - Musik,**VVV**,1,1
128,Soldat - Bericht,**EEE**,1,1
128,Partei - Herz,**EEE**,0,1
128,Staat - Regierung,**EEE**,0,0.5
128,Arzt - Klasse,**EEE**,0,0
128,Stimme - Tätigkeit,**VVV**,0,0
128,Haus - System,**EEE**,0,0
128,Truppe - Uhr,**VVV**,0,0
128,Zeichen - Sache,**VVV**,0,0
128,Beziehung - Wunsch,**EEE**,0,0
128,Kosten - Jahr,**EEE**,0,0
128,Zukunft - Hilfe,**VVV**,0,0
128,Zeit - Ventil,**EEE**,0,0
128,Rahmen - Abend,**VVV**,1,1
128,Recht - Frage,**EEE**,1,1
128,Kirche - Zimmer,**EEE**,1,1
128,Tochter - Dienst,**VVV**,0,0
128,Wasser - Brief,**EEE**,1,1
128,Höhe - Kapital,**VVV**,1,0
128,Spiegel - Fenster,**EEE**,0,0
129,Gesicht - Verwaltung,**EEE**,0,0.5
129,Zukunft - Hilfe,**VVV**,0,0
129,Arzt - Klasse,**VVV**,0,0
129,Gegner - Musik,**EEE**,0,0
129,Recht - Frage,**VVV**,0,0
129,Beziehung - Wunsch,**VVV**,0,0
129,Liebe - Sprache,**VVV**,0,0
129,Spiegel - Fenster,**EEE**,0,0
129,Kirche - Zimmer,**EEE**,0,0
129,Partei - Herz,**VVV**,0,0
129,Staat - Regierung,**EEE**,1,0
129,Kosten - Jahr,**EEE**,0,0
129,Rahmen - Abend,**EEE**,0,0
129,Zeit - Ventil,**VVV**,0,0
129,Stimme - Tätigkeit,**VVV**,0,0
129,Truppe - Uhr,**VVV**,0,0
129,Soldat - Bericht,**EEE**,0,0
129,Wasser - Brief,**EEE**,0,0
129,Seele - Presse,**VVV**,1,1
129,Himmel - Kraft,**EEE**,0,0
129,Tochter - Dienst,**EEE**,0,0
129,Haus - System,**EEE**,0,0
129,Zeichen - Sache,**VVV**,0,0
129,Höhe - Kapital,**VVV**,0,0
130,Seele - Presse,**VVV**,0,0
130,Zukunft - Hilfe,**EEE**,0,0
130,Soldat - Bericht,**EEE**,1,1
130,Recht - Frage,**VVV**,0,0
130,Staat - Regierung,**VVV**,1,0
130,Stimme - Tätigkeit,**VVV**,0,0
130,Truppe - Uhr,**EEE**,0,0.5
130,Kosten - Jahr,**VVV**,0,0
130,Rahmen - Abend,**VVV**,0,0
130,Gegner - Musik,**EEE**,0,0
130,Partei - Herz,**EEE**,0,0
130,Arzt - Klasse,**EEE**,0,0
130,Himmel - Kraft,**EEE**,0,0.5
130,Höhe - Kapital,**VVV**,0,0
130,Zeit - Ventil,**VVV**,0,0
130,Gesicht - Verwaltung,**EEE**,1,1
130,Zeichen - Sache,**EEE**,1,0
130,Tochter - Dienst,**VVV**,0,0
130,Spiegel - Fenster,**VVV**,0,0
130,Liebe - Sprache,**EEE**,1,1
130,Haus - System,**EEE**,0,0
130,Wasser - Brief,**VVV**,0,0
130,Kirche - Zimmer,**EEE**,0,0
130,Beziehung - Wunsch,**VVV**,0,0
131,Zukunft - Hilfe,**EEE**,0,0
131,Wasser - Brief,**VVV**,0,0
131,Höhe - Kapital,**VVV**,0,0
131,Gesicht - Verwaltung,**EEE**,0,0
131,Zeichen - Sache,**VVV**,1,0
131,Rahmen - Abend,**VVV**,1,0
131,Truppe - Uhr,**EEE**,1,1
131,Recht - Frage,**VVV**,0,0
131,Staat - Regierung,**VVV**,1,1
131,Partei - Herz,**VVV**,0,0
131,Arzt - Klasse,**EEE**,0,0.5
131,Haus - System,**EEE**,1,1
131,Tochter - Dienst,**EEE**,1,1
131,Stimme - Tätigkeit,**EEE**,0,0
131,Spiegel - Fenster,**VVV**,0,0
131,Kosten - Jahr,**EEE**,0,0
131,Himmel - Kraft,**VVV**,1,0
131,Kirche - Zimmer,**EEE**,1,0
131,Beziehung - Wunsch,**VVV**,0,0
131,Seele - Presse,**EEE**,1,1
131,Soldat - Bericht,**VVV**,0,0
131,Gegner - Musik,**EEE**,1,0.5
131,Zeit - Ventil,**EEE**,1,1
131,Liebe - Sprache,**VVV**,0,0
132,Arzt - Klasse,**VVV**,1,0
132,Höhe - Kapital,**EEE**,1,1
132,Kosten - Jahr,**EEE**,1,1
132,Tochter - Dienst,**VVV**,1,0
132,Soldat - Bericht,**VVV**,1,0
132,Zukunft - Hilfe,**VVV**,0,0
132,Beziehung - Wunsch,**EEE**,1,0
132,Kirche - Zimmer,**VVV**,0,0
132,Gesicht - Verwaltung,**VVV**,1,0
132,Zeichen - Sache,**VVV**,1,0
