"encodingTASK","studyorder","studyrating","newSS","cond","testtria","studytria","stim1","stim2","newresp","response","whichblockfirst","cv","subject","cuefreq","targetfreq","bothfreq","acc","procedure","trial","duration","onset","list"
2,2,8,1,4,12,8,"manipulation","youth",2,"no",1,"HCV",1,"LF","HF","MF",0,"study",224,2750,1513250,7
2,1,5,1,4,2,9,"miracle","century",1,"century",1,"HCV",1,"LF","HF","MF",1,"study",225,2750,1516000,7
2,2,1,1,4,8,10,"monument","chapter",2,"no",1,"HCV",1,"LF","HF","MF",0,"study",226,2750,1518750,7
2,2,3,1,4,3,11,"neutrality","danger",2,"no",1,"HCV",1,"LF","HF","MF",0,"study",227,2750,1521500,7
2,1,2,1,4,11,12,"navigation","condition",2,"no",1,"HCV",1,"LF","HF","MF",0,"study",228,2750,1524250,7
2,1,6,1,4,5,13,"nobility","daughter",1,"daughter",1,"HCV",1,"LF","HF","MF",1,"study",229,2750,1527000,7
2,2,6,1,4,6,14,"nuisance","death",1,"death",1,"HCV",1,"LF","HF","MF",1,"study",230,2750,1529750,7
2,2,8,1,4,7,15,"guidance","strength",0,"bravery",1,"HCV",1,"LF","HF","MF",0,"study",231,2750,1532500,7
2,1,5,1,4,9,16,"gym","sunlight",1,"sunlight",1,"HCV",1,"LF","HF","MF",1,"study",232,2750,1535250,7
2,1,3,1,4,16,17,"flexibility","source",1,"source",1,"HCV",1,"LF","HF","MF",1,"study",233,2750,1538000,7
2,2,4,1,4,18,18,"hearth","territory",2,"no",1,"HCV",1,"LF","HF","MF",0,"study",234,62750,1540750,7
2,1,3,1,4,1,4,"integration",NA,0,"intelligence",1,"HCV",1,"LF","HF","MF",0,"test",235,2750,1603500,7
2,1,5,1,4,2,9,"miracle",NA,1,"century",1,"HCV",1,"LF","HF","MF",1,"test",236,2750,1606250,7
2,2,3,1,4,3,11,"neutrality",NA,2,"no",1,"HCV",1,"LF","HF","MF",0,"test",237,2750,1609000,7
2,1,1,1,4,4,7,"invitation",NA,2,"no",1,"HCV",1,"LF","HF","MF",0,"test",238,2750,1611750,7
2,1,6,1,4,5,13,"nobility",NA,1,"daughter",1,"HCV",1,"LF","HF","MF",1,"test",239,2750,1614500,7
2,2,6,1,4,6,14,"nuisance",NA,1,"death",1,"HCV",1,"LF","HF","MF",1,"test",240,2750,1617250,7
2,2,8,1,4,7,15,"guidance",NA,0,"bravery",1,"HCV",1,"LF","HF","MF",0,"test",241,2750,1620000,7
2,2,1,1,4,8,10,"monument",NA,2,"no",1,"HCV",1,"LF","HF","MF",0,"test",242,2750,1622750,7
2,1,5,1,4,9,16,"gym",NA,1,"sunlight",1,"HCV",1,"LF","HF","MF",1,"test",243,2750,1625500,7
2,2,1,1,4,10,2,"illusion",NA,2,"no",1,"HCV",1,"LF","HF","MF",0,"test",244,2750,1628250,7
2,1,2,1,4,11,12,"navigation",NA,2,"no",1,"HCV",1,"LF","HF","MF",0,"test",245,2750,1631000,7
2,2,8,1,4,12,8,"manipulation",NA,2,"no",1,"HCV",1,"LF","HF","MF",0,"test",246,2750,1633750,7
2,1,4,1,4,13,1,"industrialization",NA,1,"transportation",1,"HCV",1,"LF","HF","MF",1,"test",247,2750,1636500,7
2,1,8,1,4,14,3,"hobby",NA,2,"no",1,"HCV",1,"LF","HF","MF",0,"test",248,2750,1639250,7
2,2,3,1,4,15,6,"invasion",NA,2,"no",1,"HCV",1,"LF","HF","MF",0,"test",249,2750,1642000,7
2,1,3,1,4,16,17,"flexibility",NA,1,"source",1,"HCV",1,"LF","HF","MF",1,"test",250,2750,1644750,7
2,2,6,1,4,17,5,"inquiry",NA,2,"no",1,"HCV",1,"LF","HF","MF",0,"test",251,2750,1647500,7
2,2,4,1,4,18,18,"hearth",NA,2,"no",1,"HCV",1,"LF","HF","MF",0,"test",252,92750,1650250,7
2,1,7,1,4,3,1,"chick","employee",1,"employee",1,"LCV",1,"LF","HF","MF",1,"study",253,2750,1743000,8
2,2,4,1,4,2,2,"glacier","alcohol",1,"alcohol",1,"LCV",1,"LF","HF","MF",1,"study",254,2750,1745750,8
2,1,3,1,4,13,3,"pudding","pond",1,"pond",1,"LCV",1,"LF","HF","MF",1,"study",255,2750,1748500,8
2,1,6,1,4,6,4,"caesar","product",2,"no",1,"LCV",1,"LF","HF","MF",0,"study",256,2750,1751250,8
2,2,3,1,4,4,5,"carnival","professor",2,"no",1,"LCV",1,"LF","HF","MF",0,"study",257,2750,1754000,8
2,2,4,1,4,11,6,"fermentation","molecule",1,"molecule",1,"LCV",1,"LF","HF","MF",1,"study",258,2750,1756750,8
2,1,3,1,4,9,7,"habitat","income",1,"income",1,"LCV",1,"LF","HF","MF",1,"study",259,2750,1759500,8
2,2,3,1,4,18,8,"guitar","congress",2,"no",1,"LCV",1,"LF","HF","MF",0,"study",260,2750,1762250,8
2,1,7,1,4,10,9,"moth","population",2,"no",1,"LCV",1,"LF","HF","MF",0,"study",261,2750,1765000,8
2,2,1,1,4,5,10,"embryo","china",2,"no",1,"LCV",1,"LF","HF","MF",0,"study",262,2750,1767750,8
2,1,1,1,4,14,11,"creditor","protein",2,"no",1,"LCV",1,"LF","HF","MF",0,"study",263,2750,1770500,8
2,1,8,1,4,12,12,"pharaoh","marriage",2,"no",1,"LCV",1,"LF","HF","MF",0,"study",264,2750,1773250,8
2,1,8,1,4,1,13,"eskimo","lion",1,"lion",1,"LCV",1,"LF","HF","MF",1,"study",265,2750,1776000,8
2,1,1,1,4,7,14,"cashier","verb",2,"no",1,"LCV",1,"LF","HF","MF",0,"study",266,2750,1778750,8
2,2,2,1,4,8,15,"puppet","prince",0,"commitee",1,"LCV",1,"LF","HF","MF",0,"study",267,2750,1781500,8
2,2,3,1,4,15,16,"ballet","frog",1,"frog",1,"LCV",1,"LF","HF","MF",1,"study",268,2750,1784250,8
2,2,1,1,4,16,17,"crocodile","committee",2,"no",1,"LCV",1,"LF","HF","MF",0,"study",269,2750,1787000,8
2,2,1,1,4,17,18,"plasma","wool",2,"no",1,"LCV",1,"LF","HF","MF",0,"study",270,62750,1789750,8
2,1,8,1,4,1,13,"eskimo",NA,1,"lion",1,"LCV",1,"LF","HF","MF",1,"test",271,2750,1852500,8
2,2,4,1,4,2,2,"glacier",NA,1,"alcohol",1,"LCV",1,"LF","HF","MF",1,"test",272,2750,1855250,8
2,1,7,1,4,3,1,"chick",NA,1,"employee",1,"LCV",1,"LF","HF","MF",1,"test",273,2750,1858000,8
2,2,3,1,4,4,5,"carnival",NA,2,"no",1,"LCV",1,"LF","HF","MF",0,"test",274,2750,1860750,8
2,2,1,1,4,5,10,"embryo",NA,2,"no",1,"LCV",1,"LF","HF","MF",0,"test",275,2750,1863500,8
2,1,6,1,4,6,4,"caesar",NA,2,"no",1,"LCV",1,"LF","HF","MF",0,"test",276,2750,1866250,8
2,1,1,1,4,7,14,"cashier",NA,2,"no",1,"LCV",1,"LF","HF","MF",0,"test",277,2750,1869000,8
2,2,2,1,4,8,15,"puppet",NA,0,"commitee",1,"LCV",1,"LF","HF","MF",0,"test",278,2750,1871750,8
2,1,3,1,4,9,7,"habitat",NA,1,"income",1,"LCV",1,"LF","HF","MF",1,"test",279,2750,1874500,8
2,1,7,1,4,10,9,"moth",NA,2,"no",1,"LCV",1,"LF","HF","MF",0,"test",280,2750,1877250,8
2,2,4,1,4,11,6,"fermentation",NA,1,"molecule",1,"LCV",1,"LF","HF","MF",1,"test",281,2750,1880000,8
2,1,8,1,4,12,12,"pharaoh",NA,2,"no",1,"LCV",1,"LF","HF","MF",0,"test",282,2750,1882750,8
2,1,3,1,4,13,3,"pudding",NA,1,"pond",1,"LCV",1,"LF","HF","MF",1,"test",283,2750,1885500,8
2,1,1,1,4,14,11,"creditor",NA,2,"no",1,"LCV",1,"LF","HF","MF",0,"test",284,2750,1888250,8
2,2,3,1,4,15,16,"ballet",NA,1,"frog",1,"LCV",1,"LF","HF","MF",1,"test",285,2750,1891000,8
2,2,1,1,4,16,17,"crocodile",NA,2,"no",1,"LCV",1,"LF","HF","MF",0,"test",286,2750,1893750,8
2,2,1,1,4,17,18,"plasma",NA,2,"no",1,"LCV",1,"LF","HF","MF",0,"test",287,2750,1896500,8
2,2,3,1,4,18,8,"guitar",NA,2,"no",1,"LCV",1,"LF","HF","MF",0,"test",288,92750,1899250,8
2,1,5,10,1,16,1,"prayer","obligation",1,"obligation",0,"HCV",2,"LF","LF","LF",1,"study",1,2750,0,1
2,2,8,10,1,10,2,"odor","rebellion",1,"rebel",0,"HCV",2,"LF","LF","LF",1,"study",2,2750,2750,1
2,2,7,10,1,11,3,"attachment","priority",2,"no",0,"HCV",2,"LF","LF","LF",0,"study",3,2750,5500,1
2,2,6,10,1,18,4,"inquiry","agony",2,"no",0,"HCV",2,"LF","LF","LF",0,"study",4,2750,8250,1
2,2,7,10,1,17,5,"integration","summit",2,"no",0,"HCV",2,"LF","LF","LF",0,"study",5,2750,11000,1
2,1,5,10,1,1,6,"apron","realm",1,"realm",0,"HCV",2,"LF","LF","LF",1,"study",6,2750,13750,1
2,2,7,10,1,3,7,"sensation","driveway",1,"driveways",0,"HCV",2,"LF","LF","LF",1,"study",7,2750,16500,1
2,1,7,10,1,2,8,"dealer","cupboard",1,"cupboard",0,"HCV",2,"LF","LF","LF",1,"study",8,2750,19250,1
2,2,7,10,1,7,9,"abdomen","disposal",2,"no",0,"HCV",2,"LF","LF","LF",0,"study",9,2750,22000,1
2,1,7,10,1,4,10,"pottery","nobility",2,"no",0,"HCV",2,"LF","LF","LF",0,"study",10,2750,24750,1
2,2,6,10,1,5,11,"convenience","chaos",2,"no",0,"HCV",2,"LF","LF","LF",0,"study",11,2750,27500,1
2,1,6,10,1,15,12,"faculty","publicity",2,"no",0,"HCV",2,"LF","LF","LF",0,"study",12,2750,30250,1
2,1,7,10,1,6,13,"burial","corridor",2,"no",0,"HCV",2,"LF","LF","LF",0,"study",13,2750,33000,1
2,2,7,10,1,8,14,"publication","presentation",2,"no",0,"HCV",2,"LF","LF","LF",0,"study",14,2750,35750,1
2,2,7,10,1,12,15,"surgeon","diagnosis",1,"diagnosis",0,"HCV",2,"LF","LF","LF",1,"study",15,2750,38500,1
2,1,5,10,1,9,16,"trader","miracle",1,"miracle",0,"HCV",2,"LF","LF","LF",1,"study",16,2750,41250,1
2,1,5,10,1,13,17,"restoration","relaxation",0,"tragedy",0,"HCV",2,"LF","LF","LF",0,"study",17,2750,44000,1
2,1,7,10,1,14,18,"preservation","tragedy",1,"tragedy",0,"HCV",2,"LF","LF","LF",1,"study",18,62750,46750,1
2,1,5,10,1,1,6,"apron",NA,1,"realm",0,"HCV",2,"LF","LF","LF",1,"test",19,2750,109500,1
2,1,7,10,1,2,8,"dealer",NA,1,"cupboard",0,"HCV",2,"LF","LF","LF",1,"test",20,2750,112250,1
2,2,7,10,1,3,7,"sensation",NA,1,"driveways",0,"HCV",2,"LF","LF","LF",1,"test",21,2750,115000,1
2,1,7,10,1,4,10,"pottery",NA,2,"no",0,"HCV",2,"LF","LF","LF",0,"test",22,2750,117750,1
2,2,6,10,1,5,11,"convenience",NA,2,"no",0,"HCV",2,"LF","LF","LF",0,"test",23,2750,120500,1
2,1,7,10,1,6,13,"burial",NA,2,"no",0,"HCV",2,"LF","LF","LF",0,"test",24,2750,123250,1
2,2,7,10,1,7,9,"abdomen",NA,2,"no",0,"HCV",2,"LF","LF","LF",0,"test",25,2750,126000,1
2,2,7,10,1,8,14,"publication",NA,2,"no",0,"HCV",2,"LF","LF","LF",0,"test",26,2750,128750,1
2,1,5,10,1,9,16,"trader",NA,1,"miracle",0,"HCV",2,"LF","LF","LF",1,"test",27,2750,131500,1
2,2,8,10,1,10,2,"odor",NA,1,"rebel",0,"HCV",2,"LF","LF","LF",1,"test",28,2750,134250,1
2,2,7,10,1,11,3,"attachment",NA,2,"no",0,"HCV",2,"LF","LF","LF",0,"test",29,2750,137000,1
2,2,7,10,1,12,15,"surgeon",NA,1,"diagnosis",0,"HCV",2,"LF","LF","LF",1,"test",30,2750,139750,1
2,1,5,10,1,13,17,"restoration",NA,0,"tragedy",0,"HCV",2,"LF","LF","LF",0,"test",31,2750,142500,1
2,1,7,10,1,14,18,"preservation",NA,1,"tragedy",0,"HCV",2,"LF","LF","LF",1,"test",32,2750,145250,1
2,1,6,10,1,15,12,"faculty",NA,2,"no",0,"HCV",2,"LF","LF","LF",0,"test",33,2750,148000,1
2,1,5,10,1,16,1,"prayer",NA,1,"obligation",0,"HCV",2,"LF","LF","LF",1,"test",34,2750,150750,1
2,2,7,10,1,17,5,"integration",NA,2,"no",0,"HCV",2,"LF","LF","LF",0,"test",35,2750,153500,1
2,2,6,10,1,18,4,"inquiry",NA,2,"no",0,"HCV",2,"LF","LF","LF",0,"test",36,92750,156250,1
2,2,7,10,1,14,1,"radiator","quotation",2,"no",0,"LCV",2,"LF","LF","LF",0,"study",37,2750,249000,2
2,1,4,10,1,16,2,"nicotine","mucus",2,"no",0,"LCV",2,"LF","LF","LF",0,"study",38,2750,251750,2
2,2,5,10,1,10,3,"saturn","retina",2,"no",0,"LCV",2,"LF","LF","LF",0,"study",39,2750,254500,2
2,2,6,10,1,6,4,"tundra","tubing",0,"torna",0,"LCV",2,"LF","LF","LF",0,"study",40,2750,257250,2
2,2,5,10,1,17,5,"pulley","pudding",2,"no",0,"LCV",2,"LF","LF","LF",0,"study",41,2750,260000,2
2,2,6,10,1,13,6,"vector","valence",0,"vaccuum",0,"LCV",2,"LF","LF","LF",0,"study",42,2750,262750,2
2,1,5,10,1,7,7,"mole","memorandum",0,"molecule",0,"LCV",2,"LF","LF","LF",0,"study",43,2750,265500,2
2,2,7,10,1,18,8,"penicillin","oxidation",1,"oxidation",0,"LCV",2,"LF","LF","LF",1,"study",44,2750,268250,2
2,2,6,10,1,8,9,"moth","moose",1,"moose",0,"LCV",2,"LF","LF","LF",1,"study",45,2750,271000,2
2,1,5,10,1,1,10,"plasma","pharaoh",0,"prism",0,"LCV",2,"LF","LF","LF",0,"study",46,2750,273750,2
2,1,6,10,1,9,11,"proton","prism",1,"prims",0,"LCV",2,"LF","LF","LF",1,"study",47,2750,276500,2
2,1,6,10,1,4,12,"quantum","puppet",2,"no",0,"LCV",2,"LF","LF","LF",0,"study",48,2750,279250,2
2,1,7,10,1,2,13,"rehearsal","recipe",2,"no",0,"LCV",2,"LF","LF","LF",0,"study",49,2750,282000,2
2,1,6,10,1,11,14,"sheriff","sediment",2,"no",0,"LCV",2,"LF","LF","LF",0,"study",50,2750,284750,2
2,1,6,10,1,3,15,"torque","tailor",0,"tundra",0,"LCV",2,"LF","LF","LF",0,"study",51,2750,287500,2
2,1,6,10,1,5,16,"urine","turbine",2,"no",0,"LCV",2,"LF","LF","LF",0,"study",52,2750,290250,2
2,2,6,10,1,12,17,"soccer","shoemaker",0,"shoewere",0,"LCV",2,"LF","LF","LF",0,"study",53,2750,293000,2
2,2,6,10,1,15,18,"popcorn","polo",1,"polo",0,"LCV",2,"LF","LF","LF",1,"study",54,62750,295750,2
2,1,5,10,1,1,10,"plasma",NA,0,"prism",0,"LCV",2,"LF","LF","LF",0,"test",55,2750,358500,2
2,1,7,10,1,2,13,"rehearsal",NA,2,"no",0,"LCV",2,"LF","LF","LF",0,"test",56,2750,361250,2
2,1,6,10,1,3,15,"torque",NA,0,"tundra",0,"LCV",2,"LF","LF","LF",0,"test",57,2750,364000,2
2,1,6,10,1,4,12,"quantum",NA,2,"no",0,"LCV",2,"LF","LF","LF",0,"test",58,2750,366750,2
2,1,6,10,1,5,16,"urine",NA,2,"no",0,"LCV",2,"LF","LF","LF",0,"test",59,2750,369500,2
2,2,6,10,1,6,4,"tundra",NA,0,"torna",0,"LCV",2,"LF","LF","LF",0,"test",60,2750,372250,2
2,1,5,10,1,7,7,"mole",NA,0,"molecule",0,"LCV",2,"LF","LF","LF",0,"test",61,2750,375000,2
2,2,6,10,1,8,9,"moth",NA,1,"moose",0,"LCV",2,"LF","LF","LF",1,"test",62,2750,377750,2
2,1,6,10,1,9,11,"proton",NA,1,"prims",0,"LCV",2,"LF","LF","LF",1,"test",63,2750,380500,2
2,2,5,10,1,10,3,"saturn",NA,2,"no",0,"LCV",2,"LF","LF","LF",0,"test",64,2750,383250,2
2,1,6,10,1,11,14,"sheriff",NA,2,"no",0,"LCV",2,"LF","LF","LF",0,"test",65,2750,386000,2
2,2,6,10,1,12,17,"soccer",NA,0,"shoewere",0,"LCV",2,"LF","LF","LF",0,"test",66,2750,388750,2
2,2,6,10,1,13,6,"vector",NA,0,"vaccuum",0,"LCV",2,"LF","LF","LF",0,"test",67,2750,391500,2
2,2,7,10,1,14,1,"radiator",NA,2,"no",0,"LCV",2,"LF","LF","LF",0,"test",68,2750,394250,2
2,2,6,10,1,15,18,"popcorn",NA,1,"polo",0,"LCV",2,"LF","LF","LF",1,"test",69,2750,397000,2
2,1,4,10,1,16,2,"nicotine",NA,2,"no",0,"LCV",2,"LF","LF","LF",0,"test",70,2750,399750,2
2,2,5,10,1,17,5,"pulley",NA,2,"no",0,"LCV",2,"LF","LF","LF",0,"test",71,2750,402500,2
2,2,7,10,1,18,8,"penicillin",NA,1,"oxidation",0,"LCV",2,"LF","LF","LF",1,"test",72,92750,405250,2
2,2,6,10,2,15,1,"strength","height",1,"height",0,"HCV",2,"HF","HF","HF",1,"study",73,2750,498000,3
2,1,6,10,2,6,2,"expression","fact",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",74,2750,500750,3
2,2,6,10,2,7,3,"quality","morning",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",75,2750,503500,3
2,1,2,10,2,8,4,"basis","century",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",76,2750,506250,3
2,2,7,10,2,13,5,"evening","location",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",77,2750,509000,3
2,1,5,10,2,11,6,"transportation","ability",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",78,2750,511750,3
2,1,5,10,2,12,7,"source","influence",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",79,2750,514500,3
2,2,8,10,2,14,8,"meal","thing",1,"thing",0,"HCV",2,"HF","HF","HF",1,"study",80,2750,517250,3
2,1,2,10,2,5,9,"dirt","daughter",1,"daughter",0,"HCV",2,"HF","HF","HF",1,"study",81,2750,520000,3
2,1,5,10,2,9,10,"majority","religion",1,"religion",0,"HCV",2,"HF","HF","HF",1,"study",82,2750,522750,3
2,2,5,10,2,16,11,"sunlight","activity",0,"nature",0,"HCV",2,"HF","HF","HF",0,"study",83,2750,525500,3
2,1,6,10,2,17,12,"variety","truth",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",84,2750,528250,3
2,2,8,10,2,2,13,"member","action",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",85,2750,531000,3
2,1,7,10,2,10,14,"university","generation",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",86,2750,533750,3
2,2,6,10,2,18,15,"event","today",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",87,2750,536500,3
2,2,6,10,2,1,16,"danger","chapter",2,"mo",0,"HCV",2,"HF","HF","HF",0,"study",88,2750,539250,3
2,1,6,10,2,3,17,"idea","manner",2,"n",0,"HCV",2,"HF","HF","HF",0,"study",89,2750,542000,3
2,2,5,10,2,4,18,"hall","appearance",2,"no",0,"HCV",2,"HF","HF","HF",0,"study",90,62750,544750,3
2,2,6,10,2,1,16,"danger",NA,2,"mo",0,"HCV",2,"HF","HF","HF",0,"test",91,2750,607500,3
2,2,8,10,2,2,13,"member",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",92,2750,610250,3
2,1,6,10,2,3,17,"idea",NA,2,"n",0,"HCV",2,"HF","HF","HF",0,"test",93,2750,613000,3
2,2,5,10,2,4,18,"hall",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",94,2750,615750,3
2,1,2,10,2,5,9,"dirt",NA,1,"daughter",0,"HCV",2,"HF","HF","HF",1,"test",95,2750,618500,3
2,1,6,10,2,6,2,"expression",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",96,2750,621250,3
2,2,6,10,2,7,3,"quality",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",97,2750,624000,3
2,1,2,10,2,8,4,"basis",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",98,2750,626750,3
2,1,5,10,2,9,10,"majority",NA,1,"religion",0,"HCV",2,"HF","HF","HF",1,"test",99,2750,629500,3
2,1,7,10,2,10,14,"university",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",100,2750,632250,3
2,1,5,10,2,11,6,"transportation",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",101,2750,635000,3
2,1,5,10,2,12,7,"source",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",102,2750,637750,3
2,2,7,10,2,13,5,"evening",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",103,2750,640500,3
2,2,8,10,2,14,8,"meal",NA,1,"thing",0,"HCV",2,"HF","HF","HF",1,"test",104,2750,643250,3
2,2,6,10,2,15,1,"strength",NA,1,"height",0,"HCV",2,"HF","HF","HF",1,"test",105,2750,646000,3
2,2,5,10,2,16,11,"sunlight",NA,0,"nature",0,"HCV",2,"HF","HF","HF",0,"test",106,2750,648750,3
2,1,6,10,2,17,12,"variety",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",107,2750,651500,3
2,2,6,10,2,18,15,"event",NA,2,"no",0,"HCV",2,"HF","HF","HF",0,"test",108,92750,654250,3
2,1,6,10,2,7,1,"policy","planet",2,"no",0,"LCV",2,"HF","HF","HF",0,"study",109,2750,747000,4
2,2,6,10,2,18,2,"population","pond",2,"no",0,"LCV",2,"HF","HF","HF",0,"study",110,2750,749750,4
2,1,6,10,2,5,3,"product","prince",2,"no",0,"LCV",2,"HF","HF","HF",0,"study",111,2750,752500,4
2,2,5,10,2,6,4,"protein","professor",0,"product",0,"LCV",2,"HF","HF","HF",0,"study",112,2750,755250,4
2,2,4,10,2,16,5,"wool","verb",0,"value",0,"LCV",2,"HF","HF","HF",0,"study",113,2750,758000,4
2,1,7,10,2,1,6,"organism","ocean",1,"ocean",0,"LCV",2,"HF","HF","HF",1,"study",114,2750,760750,4
2,2,7,10,2,13,7,"slavery","river",1,"river",0,"LCV",2,"HF","HF","HF",1,"study",115,2750,763500,4
2,1,5,10,2,9,8,"temperature","solution",1,"solution",0,"LCV",2,"HF","HF","HF",1,"study",116,2750,766250,4
2,1,4,10,2,8,9,"reaction","radiation",2,"no",0,"LCV",2,"HF","HF","HF",0,"study",117,2750,769000,4
2,2,5,10,2,10,10,"tissue","theory",2,"no",0,"LCV",2,"HF","HF","HF",0,"study",118,2750,771750,4
2,1,5,10,2,17,11,"tube","topic",2,"no",0,"LCV",2,"HF","HF","HF",0,"study",119,2750,774500,4
2,1,6,10,2,11,12,"constitution","congress",1,"congress",0,"LCV",2,"HF","HF","HF",1,"study",120,2750,777250,4
2,1,5,10,2,2,13,"electricity","education",1,"education",0,"LCV",2,"HF","HF","HF",1,"study",121,2750,780000,4
2,2,5,10,2,12,14,"computer","committee",2,"no",0,"LCV",2,"HF","HF","HF",0,"study",122,2750,782750,4
2,2,7,10,2,14,15,"dad","customer",1,"customer",0,"LCV",2,"HF","HF","HF",1,"study",123,2750,785500,4
2,2,9,10,2,15,16,"element","electron",1,"electron",0,"LCV",2,"HF","HF","HF",1,"study",124,2750,788250,4
2,2,2,10,2,3,17,"percent","oxygen",0,"people",0,"LCV",2,"HF","HF","HF",0,"study",125,2750,791000,4
2,1,5,10,2,4,18,"column","colony",2,"no",0,"LCV",2,"HF","HF","HF",0,"study",126,62750,793750,4
2,1,7,10,2,1,6,"organism",NA,1,"ocean",0,"LCV",2,"HF","HF","HF",1,"test",127,2750,856500,4
2,1,5,10,2,2,13,"electricity",NA,1,"education",0,"LCV",2,"HF","HF","HF",1,"test",128,2750,859250,4
2,2,2,10,2,3,17,"percent",NA,0,"people",0,"LCV",2,"HF","HF","HF",0,"test",129,2750,862000,4
2,1,5,10,2,4,18,"column",NA,2,"no",0,"LCV",2,"HF","HF","HF",0,"test",130,2750,864750,4
2,1,6,10,2,5,3,"product",NA,2,"no",0,"LCV",2,"HF","HF","HF",0,"test",131,2750,867500,4
2,2,5,10,2,6,4,"protein",NA,0,"product",0,"LCV",2,"HF","HF","HF",0,"test",132,2750,870250,4
2,1,6,10,2,7,1,"policy",NA,2,"no",0,"LCV",2,"HF","HF","HF",0,"test",133,2750,873000,4
2,1,4,10,2,8,9,"reaction",NA,2,"no",0,"LCV",2,"HF","HF","HF",0,"test",134,2750,875750,4
2,1,5,10,2,9,8,"temperature",NA,1,"solution",0,"LCV",2,"HF","HF","HF",1,"test",135,2750,878500,4
2,2,5,10,2,10,10,"tissue",NA,2,"no",0,"LCV",2,"HF","HF","HF",0,"test",136,2750,881250,4
2,1,6,10,2,11,12,"constitution",NA,1,"congress",0,"LCV",2,"HF","HF","HF",1,"test",137,2750,884000,4
2,2,5,10,2,12,14,"computer",NA,2,"no",0,"LCV",2,"HF","HF","HF",0,"test",138,2750,886750,4
2,2,7,10,2,13,7,"slavery",NA,1,"river",0,"LCV",2,"HF","HF","HF",1,"test",139,2750,889500,4
2,2,7,10,2,14,15,"dad",NA,1,"customer",0,"LCV",2,"HF","HF","HF",1,"test",140,2750,892250,4
2,2,9,10,2,15,16,"element",NA,1,"electron",0,"LCV",2,"HF","HF","HF",1,"test",141,2750,895000,4
2,2,4,10,2,16,5,"wool",NA,0,"value",0,"LCV",2,"HF","HF","HF",0,"test",142,2750,897750,4
2,1,5,10,2,17,11,"tube",NA,2,"no",0,"LCV",2,"HF","HF","HF",0,"test",143,2750,900500,4
2,2,6,10,2,18,2,"population",NA,2,"no",0,"LCV",2,"HF","HF","HF",0,"test",144,92750,903250,4
2,1,8,10,3,9,1,"importance","conspiracy",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",145,2750,996000,5
2,2,8,10,3,2,2,"attention","farmland",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",146,2750,998750,5
2,2,8,10,3,10,3,"shirt","aisle",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",147,2750,1001500,5
2,1,6,10,3,3,4,"performance","hobby",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",148,2750,1004250,5
2,2,7,10,3,8,5,"addition","industrialization",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",149,2750,1007000,5
2,1,8,10,3,18,6,"territory","manipulation",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",150,2750,1009750,5
2,2,8,10,3,17,7,"path","tavern",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",151,2750,1012500,5
2,2,7,10,3,11,8,"death","neutrality",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",152,2750,1015250,5
2,1,9,10,3,14,9,"history","monument",1,"monument",0,"HCV",2,"HF","LF","MF",1,"study",153,2750,1018000,5
2,2,9,10,3,4,10,"moment","disability",2,"n",0,"HCV",2,"HF","LF","MF",0,"study",154,2750,1020750,5
2,1,9,10,3,15,11,"condition","nuisance",0,"excersice",0,"HCV",2,"HF","LF","MF",0,"study",155,2750,1023500,5
2,2,9,10,3,16,12,"attitude","pickup",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",156,2750,1026250,5
2,2,9,10,3,6,13,"role","wrist",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",157,2750,1029000,5
2,1,9,10,3,7,14,"situation","construct",2,"no",0,"HCV",2,"HF","LF","MF",0,"study",158,2750,1031750,5
2,1,9,10,3,12,15,"song","flexibility",1,"flexibility",0,"HCV",2,"HF","LF","MF",1,"study",159,2750,1034500,5
