,Unnamed: 0,subject,stim1,stim2,procedure,trial,source,rep,rep_prioritem1,rep_prioritem,rep_prioritem2,rep_prioritem3,rep_consec_value,rep_consec_lab,condition,word1,word2,correct_resp,acc_resp,rt,acc,stim2.x,stim2.y,studied,studied1,duration,onset,list,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,acc_pred
171,4750,27,faculty,nan,test,172,original,weak,3.0,3.0,1.0,1.0,0.5,strong1,match1and1,faculty,entrance,2.0,4.0,3926.0,0.0,entrance,entrance,studied (hits),studied (hits),3926,578.525,context1,context1.faculty.nan.,1.0232107538584778,0.26252494402467846,0.0,1.0,0.9958354352660417,True,context1.faculty.entrance.,False,1.0,0.46679346835921776,0.0,0.0,3.0,1.4735062228335538,0.561830586253426
150,4901,28,belief,nan,test,151,original,strong,1.0,1.0,5.0,1.0,-0.5,weak1,rep5and5,belief,revolution,2.0,1.0,15974.0,1.0,revolution,revolution,studied (hits),studied (hits),15974,525.001,context1,context1.belief.nan.,1.7881348474437968,0.668043269776431,0.0,1.0,0.8239637863935868,True,context1.belief.revolution.,False,1.0,0.7698079917610097,0.0,0.0,3.0,0.8250464858364777,0.8857798386480982
158,4909,28,wage,nan,test,159,original,weak,4.0,4.0,1.0,1.0,0.5,strong1,match1and1,wage,relationship,2.0,6.0,6720.0,0.0,relationship,relationship,studied (hits),studied (hits),6720,565.167,context1,context1.wage.nan.,1.0495495127495058,0.27538381315652827,0.0,1.0,0.9874757860293856,True,context1.wage.relationship.,False,1.0,0.4591491551289856,0.0,0.0,3.0,1.430070577087511,0.5760210578983461
163,4914,28,commerce,nan,test,164,original,strong,1.0,1.0,5.0,3.0,-0.5,weak1,rep5and5,commerce,artist,2.0,1.0,2022.0,1.0,artist,artist,studied (hits),studied (hits),2022,590.216,context1,context1.commerce.nan.,1.70495619309827,0.5958502762180252,0.0,1.0,0.9874476236524534,True,context1.commerce.artist.,False,1.0,0.7196990821452512,0.0,0.0,3.0,0.8565952601714701,0.86221861595373
164,4915,28,philosophy,nan,test,165,original,weak,1.0,1.0,5.0,1.0,-0.5,weak1,match1and1,philosophy,somebody,2.0,6.0,4389.0,0.0,somebody,somebody,studied (hits),studied (hits),4389,592.2379999999999,context1,context1.philosophy.nan.,0.9765945981774047,0.2652061812036876,0.0,1.0,0.9934326415231111,True,context1.philosophy.somebody.,False,1.0,0.4948499122198529,0.0,0.0,3.0,1.3772871685743542,0.5365307854260377
166,4917,28,jury,nan,test,167,original,weak,4.0,4.0,1.0,1.0,0.5,strong1,match1and1,jury,speech,2.0,1.0,1992.0,1.0,speech,speech,studied (hits),studied (hits),1992,601.309,context1,context1.jury.nan.,0.9388609655919302,0.27211765554779493,0.0,1.0,0.9913532618642633,True,context1.jury.speech.,False,1.0,0.5612473506557738,0.0,0.0,3.0,1.2732193526739097,0.5159380943599553
167,4918,28,dress,nan,test,168,original,weak,2.0,2.0,1.0,4.0,0.5,strong1,match1and1,dress,goal,2.0,6.0,2199.0,0.0,goal,goal,studied (hits),studied (hits),2199,603.3009999999999,context1,context1.dress.nan.,0.9307660189754503,0.25992218320372035,0.0,1.0,0.9948256993216082,True,context1.dress.goal.,False,1.0,0.5559291408766786,0.0,0.0,3.0,1.3284350280327961,0.5115129408498259
168,4919,28,housing,nan,test,169,original,strong,1.0,1.0,4.0,1.0,-0.5,weak1,rep5and5,housing,vision,2.0,4.0,3639.0,0.0,vision,vision,studied (hits),studied (hits),3639,605.5,context1,context1.housing.nan.,1.7199613892854018,0.6211604711177906,0.0,1.0,0.9954117095322353,True,context1.housing.vision.,False,1.0,0.7222113566873403,0.0,0.0,3.0,0.8565662474067774,0.8666974884995131
169,4920,28,collection,nan,test,170,original,weak,1.0,1.0,2.0,1.0,-0.5,weak1,match1and1,collection,vote,2.0,6.0,4187.0,0.0,vote,vote,studied (hits),studied (hits),4187,609.139,context1,context1.collection.nan.,0.672806868297767,0.007085379586635327,0.0,1.0,0.9939166921708447,True,context1.collection.vote.,False,1.0,0.5288863954125023,0.0,0.0,3.0,1.3386195880817136,0.3726584023158646
171,4922,28,boat,nan,test,172,original,weak,4.0,4.0,4.0,3.0,2.5,strong3,match1and1,boat,painting,2.0,6.0,3394.0,0.0,painting,painting,studied (hits),studied (hits),3394,617.444,context1,context1.boat.nan.,0.9290610449539605,0.2666595842844601,0.0,1.0,0.9931242572686001,True,context1.boat.painting.,False,1.0,0.5599855959648862,0.0,0.0,3.0,1.286584126509826,0.5105807070414736
172,4923,28,struggle,nan,test,173,original,weak,1.0,1.0,2.0,2.0,-0.5,weak1,match1and1,struggle,entrance,2.0,1.0,6950.0,1.0,entrance,entrance,studied (hits),studied (hits),6950,620.838,context1,context1.struggle.nan.,0.0,0.0,0.0,1.0,0.9939904077791452,True,context1.struggle.entrance.,False,1.0,0.4943368438055938,0.0,0.0,3.0,1.4648414707592599,0.10614476063401612
174,4925,28,cattle,nan,test,175,original,weak,1.0,1.0,1.0,3.0,-1.5,weak2,match1and1,cattle,tone,2.0,6.0,1794.0,0.0,tone,tone,studied (hits),studied (hits),1794,629.52,context1,context1.cattle.nan.,0.8578689609125282,0.15166295649012884,0.0,1.0,0.9954105435214794,True,context1.cattle.tone.,False,1.0,0.5187685064118189,0.0,0.0,3.0,1.3809288208353276,0.47166496295450694
176,4927,28,escape,nan,test,177,original,weak,5.0,5.0,1.0,5.0,0.5,strong1,match1and1,escape,glass,2.0,3.0,3596.0,0.0,glass,glass,studied (hits),studied (hits),3596,632.841,context1,context1.escape.nan.,0.9294481679367803,0.2691023350171945,0.0,1.0,0.9970988955725623,True,context1.escape.glass.,False,1.0,0.5597145136651585,0.0,0.0,2.6006539306248806,1.2738056039746115,0.5107923807022409
178,4929,28,chemical,nan,test,179,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,chemical,league,2.0,6.0,2138.0,0.0,league,league,studied (hits),studied (hits),2138,640.768,context1,context1.chemical.nan.,0.0,0.0,0.0,1.0,0.9939990646806989,True,context1.chemical.league.,False,1.0,0.48799182393836726,0.0,0.0,3.0,1.457929076898473,0.10614476063401612
179,4930,28,sample,nan,test,180,original,strong,3.0,3.0,1.0,4.0,0.5,strong1,rep5and5,sample,jazz,2.0,1.0,2979.0,1.0,jazz,jazz,studied (hits),studied (hits),2979,642.906,context1,context1.sample.nan.,1.6616137923214682,0.5935841138921354,0.0,1.0,0.9959813073240562,True,context1.sample.jazz.,False,1.0,0.7609324919427499,0.0,0.0,3.0,0.8316444261937486,0.8487097579058047
152,5083,29,check,nan,test,153,original,weak,3.0,3.0,1.0,2.0,0.5,strong1,match1and1,check,poet,2.0,4.0,4874.0,0.0,poet,poet,studied (hits),studied (hits),4874,534.813,context1,context1.check.nan.,0.9726956403718539,0.2658766770735516,0.0,1.0,0.9691634714912943,True,context1.check.poet.,False,1.0,0.5595260062440185,0.0,0.0,2.7560203827487664,1.3669450997750108,0.5344065591697059
153,5084,29,painting,nan,test,154,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,painting,rose,2.0,3.0,7995.0,0.0,rose,rose,studied (hits),studied (hits),7995,539.687,context1,context1.painting.nan.,0.737255812451872,0.07759409814545483,0.0,1.0,0.9700191676715727,True,context1.painting.rose.,False,1.0,0.5498179261805766,0.0,0.0,3.0,1.2947430504398059,0.40653948904671267
154,5085,29,rule,nan,test,155,original,strong,1.0,1.0,5.0,5.0,-0.5,weak1,rep5and5,rule,orchestra,2.0,1.0,2395.0,1.0,orchestra,orchestra,studied (hits),studied (hits),2395,547.682,context1,context1.rule.nan.,1.7139765328372567,0.6100160076133665,0.0,1.0,0.9694038315161682,True,context1.rule.orchestra.,False,1.0,0.7979951062286821,0.0,0.0,3.0,0.8021150803914217,0.8649232366286544
155,5086,29,culture,nan,test,156,original,strong,1.0,1.0,5.0,4.0,-0.5,weak1,rep5and5,culture,election,2.0,1.0,1243.0,1.0,election,election,studied (hits),studied (hits),1243,550.077,context1,context1.culture.nan.,1.7153250330012875,0.6236418238718192,0.0,1.0,0.9848287976975229,True,context1.culture.election.,False,1.0,0.7758583371423944,0.0,0.0,3.0,0.8093253304483646,0.865324415350633
157,5088,29,task,nan,test,158,original,weak,5.0,5.0,1.0,1.0,0.5,strong1,match1and1,task,coast,2.0,4.0,2887.0,0.0,coast,coast,studied (hits),studied (hits),2887,555.946,context1,context1.task.nan.,0.9865459814116004,0.276623487137386,0.0,1.0,0.9862831051081009,True,context1.task.coast.,False,1.0,0.5254663979796663,0.0,0.0,3.0,1.3328022962001538,0.5419476276457601
159,5090,29,foot,nan,test,160,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,foot,pass,2.0,4.0,2761.0,0.0,pass,pass,studied (hits),studied (hits),2761,565.7629999999999,context1,context1.foot.nan.,0.8804889761267072,0.2262013360714334,0.0,1.0,0.9844065343809427,True,context1.foot.pass.,False,1.0,0.5583163045375034,0.0,0.0,3.0,1.2797140286080713,0.48401813551459477
160,5091,29,device,nan,test,161,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,device,imagination,2.0,4.0,3224.0,0.0,imagination,imagination,studied (hits),studied (hits),3224,568.524,context1,context1.device.nan.,0.0,0.0,0.0,1.0,0.9904770721703697,True,context1.device.imagination.,False,1.0,0.5230682539250485,0.0,0.0,3.0,1.389384392254275,0.10614476063401612
162,5093,29,application,nan,test,163,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,application,product,2.0,3.0,1121.0,0.0,product,product,studied (hits),studied (hits),1121,573.419,context1,context1.application.nan.,0.0,0.0,0.0,1.0,0.9946229167054886,True,context1.application.product.,False,1.0,0.4716814631296916,0.0,0.0,3.0,1.518501782561004,0.10614476063401612
165,5096,29,atmosphere,nan,test,166,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,atmosphere,fund,2.0,4.0,1426.0,0.0,fund,fund,studied (hits),studied (hits),1426,577.948,context1,context1.atmosphere.nan.,1.0101397046760023,0.26497809496706254,0.0,1.0,0.9956809491272575,True,context1.atmosphere.fund.,False,1.0,0.503092557989789,0.0,0.0,2.445193240326402,1.4417677474796977,0.5547575092778265
171,5102,29,lie,nan,test,172,original,weak,3.0,3.0,2.0,1.0,1.5,strong2,match1and1,lie,stone,2.0,1.0,196.0,1.0,stone,stone,studied (hits),studied (hits),196,583.3349999999999,context1,context1.lie.nan.,0.9257672966996137,0.26726577182227784,0.0,1.0,0.9964813426888268,True,context1.lie.stone.,False,1.0,0.5603585849097515,0.0,0.0,1.330559999999955,1.2776246823956035,0.5087796151097509
172,5103,29,collection,nan,test,173,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,collection,kid,2.0,4.0,259.0,0.0,kid,kid,studied (hits),studied (hits),259,583.531,context1,context1.collection.nan.,0.6191799555032129,0.03736094022701356,0.0,1.0,0.9989129504794515,True,context1.collection.kid.,False,0.86954538988515,0.5311270679664144,0.0,0.0,0.2175753176043736,0.2175753176043736,0.3451869900098844
151,5255,30,professor,nan,test,152,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,professor,sample,2.0,6.0,3259.0,0.0,sample,sample,studied (hits),studied (hits),3259,529.418,context1,context1.professor.nan.,0.913127177302712,0.22812097161176534,0.0,1.0,0.9265168447177665,True,context1.professor.sample.,False,1.0,0.5597293650097539,0.0,0.0,3.0,1.3301870134520828,0.5018663883742472
152,5256,30,scale,nan,test,153,original,weak,1.0,1.0,3.0,2.0,-0.5,weak1,match1and1,scale,fat,2.0,4.0,3701.0,0.0,fat,fat,studied (hits),studied (hits),3701,532.677,context1,context1.scale.nan.,0.9102474770318792,0.1989521662578125,0.0,1.0,0.9623742454000201,True,context1.scale.fat.,False,1.0,0.5063811096622297,0.0,0.0,3.0,1.3542030121600512,0.5002912484490712
154,5258,30,aircraft,nan,test,155,original,weak,5.0,5.0,1.0,3.0,0.5,strong1,match1and1,aircraft,chapter,2.0,5.0,3574.0,0.0,chapter,chapter,studied (hits),studied (hits),3574,583.81,context1,context1.aircraft.nan.,1.0206538793926507,0.27132875832213593,0.0,1.0,0.9284707995370631,True,context1.aircraft.chapter.,False,1.0,0.5061533298845216,0.0,0.0,3.0,1.4239483063364724,0.5604484767290328
155,5259,30,hell,nan,test,156,original,weak,1.0,1.0,1.0,4.0,-1.5,weak2,match1and1,hell,dog,2.0,6.0,7615.0,0.0,dog,dog,studied (hits),studied (hits),7615,587.384,context1,context1.hell.nan.,0.9094897838394302,0.2598693370245589,0.0,1.0,0.9697097566354359,True,context1.hell.dog.,False,1.0,0.5559216022147353,0.0,0.0,3.0,1.2874216448537878,0.49987680328288486
156,5260,30,victory,nan,test,157,original,strong,1.0,1.0,5.0,4.0,-0.5,weak1,rep5and5,victory,desk,2.0,3.0,3203.0,0.0,desk,desk,studied (hits),studied (hits),3203,594.999,context1,context1.victory.nan.,1.603358662385663,0.5865157414343398,0.0,1.0,0.974562262082019,True,context1.victory.desk.,False,1.0,0.7774655514142454,0.0,0.0,3.0,0.7974822625668375,0.829208680179427
159,5263,30,entrance,nan,test,160,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,entrance,travel,2.0,1.0,3196.0,1.0,travel,travel,studied (hits),studied (hits),3196,602.187,context1,context1.entrance.nan.,0.9279135516531556,0.24916432981027056,0.0,1.0,0.9949236212381459,True,context1.entrance.travel.,False,1.0,0.5257241329339297,0.0,0.0,2.322226358920145,1.339163140753353,0.5099532557977041
161,5265,30,village,nan,test,162,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,village,duty,2.0,5.0,19443.0,0.0,duty,duty,studied (hits),studied (hits),19443,608.3919999999999,context1,context1.village.nan.,0.7281296039657096,0.07992462106621656,0.0,1.0,0.9928389108031291,True,context1.village.duty.,False,1.0,0.5478921063952767,0.0,0.0,3.0,1.30415562224728,0.4016925286994197
168,5272,30,artist,nan,test,169,original,weak,1.0,1.0,2.0,1.0,-0.5,weak1,match1and1,artist,fund,2.0,4.0,4029.0,0.0,fund,fund,studied (hits),studied (hits),4029,663.148,context1,context1.artist.nan.,0.700962043101571,0.11219286320422653,0.0,1.0,0.9955943155513189,True,context1.artist.fund.,False,1.0,0.5409953272936152,0.0,0.0,2.7991673166151427,1.2260123784772798,0.387355736126033
169,5273,30,battle,nan,test,170,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,battle,fellow,2.0,1.0,1651.0,1.0,fellow,fellow,studied (hits),studied (hits),1651,667.177,context1,context1.battle.nan.,0.7228369288699649,0.08378206816243071,0.0,1.0,0.993964139948553,True,context1.battle.fellow.,False,1.0,0.5477060694485976,0.0,0.0,3.0,1.308398623606427,0.39888843232369353
172,5276,30,election,nan,test,173,original,weak,1.0,1.0,1.0,5.0,-1.5,weak2,match1and1,election,rock,2.0,6.0,4221.0,0.0,rock,rock,studied (hits),studied (hits),4221,675.119,context1,context1.election.nan.,0.9472261477237616,0.2588644772788717,0.0,1.0,0.9967099894635132,True,context1.election.rock.,False,1.0,0.5058793896635578,0.0,0.0,3.0,1.3647566031866414,0.5205089058875324
150,5427,31,formula,nan,test,151,original,weak,1.0,1.0,2.0,1.0,-0.5,weak1,match1and1,formula,ship,2.0,1.0,5863.0,1.0,ship,ship,studied (hits),studied (hits),5863,525.001,context1,context1.formula.nan.,0.9416244756717491,0.23239243731007558,0.0,1.0,0.8239527268259215,True,context1.formula.ship.,False,1.0,0.48881054820012493,0.0,0.0,3.0,1.4113908320268815,0.5174483626027424
151,5428,31,clay,nan,test,152,original,weak,1.0,1.0,1.0,2.0,-1.5,weak2,match1and1,clay,dice,2.0,1.0,1645.0,1.0,dice,dice,studied (hits),studied (hits),1645,530.864,context1,context1.clay.nan.,1.010316120190136,0.26927088369587304,0.0,1.0,0.9217371278517632,True,context1.clay.dice.,False,1.0,0.5175442541562195,0.0,0.0,3.0,1.4191523440922977,0.554853093549171
152,5429,31,success,nan,test,153,original,weak,1.0,1.0,5.0,1.0,-0.5,weak1,match1and1,success,session,2.0,1.0,1596.0,1.0,session,session,studied (hits),studied (hits),1596,532.509,context1,context1.success.nan.,0.995291173841807,0.28175661016736886,0.0,1.0,0.9700164832384801,True,context1.success.session.,False,1.0,0.5596383407342512,0.0,0.0,2.962647655907687,1.3193004245186697,0.5467015139570034
159,5436,31,argument,nan,test,160,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,argument,base,2.0,1.0,1769.0,1.0,base,base,studied (hits),studied (hits),1769,554.564,context1,context1.argument.nan.,0.9720436705180873,0.2778530411610938,0.0,1.0,0.9902545192207285,True,context1.argument.base.,False,1.0,0.540326954431725,0.0,0.0,3.0,1.3004851896890048,0.5340512562636
160,5437,31,hat,nan,test,161,original,weak,1.0,1.0,3.0,2.0,-0.5,weak1,match1and1,hat,philosophy,2.0,1.0,2302.0,1.0,philosophy,philosophy,studied (hits),studied (hits),2302,556.333,context1,context1.hat.nan.,0.9670790488210483,0.2606515882219332,0.0,1.0,0.9934007671333205,True,context1.hat.philosophy.,False,1.0,0.5561496419133161,0.0,0.0,3.0,1.3868067291526829,0.5313448248942142
164,5441,31,pass,nan,test,165,original,strong,2.0,2.0,1.0,1.0,0.5,strong1,rep5and5,pass,watch,2.0,1.0,776.0,1.0,watch,watch,studied (hits),studied (hits),776,568.489,context1,context1.pass.nan.,1.5676046331464581,0.597075392934273,0.0,1.0,0.9905710883303758,True,context1.pass.watch.,False,1.0,0.7582436114770049,0.0,0.0,3.0,0.8317589873757762,0.8164771671483608
166,5443,31,glass,nan,test,167,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,glass,marine,2.0,1.0,1399.0,1.0,marine,marine,studied (hits),studied (hits),1399,575.6279999999999,context1,context1.glass.nan.,0.9533799728538868,0.26696279297875025,0.0,1.0,0.9888091964189842,True,context1.glass.marine.,False,1.0,0.5598391792620316,0.0,0.0,3.0,1.328912727617741,0.5238697247925641
172,5449,31,danger,nan,test,173,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,rep5and5,danger,dance,2.0,1.0,1083.0,1.0,dance,dance,studied (hits),studied (hits),1083,610.026,context1,context1.danger.nan.,1.549610570523565,0.5753173192031529,0.0,1.0,0.9929900650451389,True,context1.danger.dance.,False,1.0,0.7581354660762714,0.0,0.0,3.0,0.8310999350252692,0.8098516482443925
173,5450,31,danger,nan,test,174,original,strong,1.0,1.0,1.0,1.0,-2.5,weak3,rep5and5,danger,dance,2.0,1.0,1083.0,1.0,dance,dance,studied (hits),studied (hits),1083,611.1089999999999,context1,context1.danger.nan.,1.2386990135212603,0.5751178481695365,0.0,1.0,0.9966459673908922,True,context1.danger.dance.,False,1.0,0.9275622914862829,0.0,0.0,3.0,0.06430352168602232,0.6740283883252549
174,5451,31,danger,nan,test,175,original,strong,1.0,1.0,1.0,1.0,-2.5,weak3,rep5and5,danger,dance,2.0,1.0,1083.0,1.0,dance,dance,studied (hits),studied (hits),1083,612.192,context1,context1.danger.nan.,1.1955025807826796,0.5749188328125941,0.0,1.0,0.9974709156352003,True,context1.danger.dance.,False,1.0,0.965911505576885,0.0,0.0,3.0,0.014167125727572687,0.6524111879223161
175,5452,31,danger,nan,test,176,original,strong,1.0,1.0,1.0,1.0,-2.5,weak3,rep5and5,danger,dance,2.0,1.0,1083.0,1.0,dance,dance,studied (hits),studied (hits),1083,613.275,context1,context1.danger.nan.,1.1841716942234748,0.5747202711980021,0.0,1.0,0.9977342180630414,True,context1.danger.dance.,False,1.0,0.9778884712441924,0.0,0.0,3.0,0.005927202370488924,0.6466541054382021
176,5453,31,danger,nan,test,177,original,strong,1.0,1.0,1.0,1.0,-2.5,weak3,rep5and5,danger,dance,2.0,1.0,1083.0,1.0,dance,dance,studied (hits),studied (hits),1083,614.358,context1,context1.danger.nan.,1.179720495796061,0.5745221614034917,0.0,1.0,0.9978561485957004,True,context1.danger.dance.,False,1.0,0.983130892164668,0.0,0.0,3.0,0.0034315804064225268,0.6443832060594541
177,5454,31,nose,nan,test,178,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,nose,politics,2.0,1.0,1791.0,1.0,politics,politics,studied (hits),studied (hits),1791,615.441,context1,context1.nose.nan.,0.9497258122219648,0.26624618173077497,0.0,1.0,0.9979305088271669,True,context1.nose.politics.,False,1.0,0.562436137677811,0.0,0.0,3.0,1.3089679101266116,0.5218742494145887
184,5461,31,fund,nan,test,185,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,fund,motor,2.0,1.0,1481.0,1.0,motor,motor,studied (hits),studied (hits),1481,657.627,context1,context1.fund.nan.,0.0,0.0,0.0,1.0,0.99269520416532,True,context1.fund.motor.,False,1.0,0.46882494147045095,0.0,0.0,3.0,1.5441809574245267,0.10614476063401612
185,5462,31,bay,nan,test,186,original,weak,1.0,1.0,1.0,3.0,-1.5,weak2,match1and1,bay,goal,2.0,1.0,2508.0,1.0,goal,goal,studied (hits),studied (hits),2508,659.108,context1,context1.bay.nan.,0.9311360444425667,0.255767241166688,0.0,1.0,0.9964042895296473,True,context1.bay.goal.,False,1.0,0.5402775055238447,0.0,0.0,2.6998590425754685,1.355735350774799,0.5117152526639606
186,5463,31,professor,nan,test,187,original,weak,1.0,1.0,1.0,1.0,-2.5,weak3,match1and1,professor,moon,2.0,1.0,1546.0,1.0,moon,moon,studied (hits),studied (hits),1546,661.616,context1,context1.professor.nan.,0.7373456733139861,0.08928636636277017,0.0,1.0,0.9961432581040734,True,context1.professor.moon.,False,1.0,0.5551777408655721,0.0,0.0,3.0,1.2902711337613897,0.4065872870363726
152,5617,32,exercise,nan,test,153,original,strong,3.0,3.0,1.0,1.0,0.5,strong1,rep5and5,exercise,battle,2.0,1.0,3188.0,1.0,battle,battle,studied (hits),studied (hits),3188,535.481,context1,context1.exercise.nan.,1.634301469826644,0.60378162910528,0.0,1.0,0.9525440929354865,True,context1.exercise.battle.,False,1.0,0.7807587343644722,0.0,0.0,3.0,0.7915700477661471,0.8397590234485263
153,5618,32,collection,nan,test,154,original,weak,1.0,1.0,3.0,1.0,-0.5,weak1,match1and1,collection,structure,2.0,5.0,16465.0,0.0,structure,structure,studied (hits),studied (hits),16465,538.669,context1,context1.collection.nan.,0.8221115213526463,0.09804976001770364,0.0,1.0,0.9743869281321347,True,context1.collection.structure.,False,1.0,0.5376580068278403,0.0,0.0,3.0,1.3869728461865436,0.45219735826071716
